cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  1.950311741E+02  7.316898997E-01  7.316897520E-01  4.649208338E-04 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  2.812893294E+02  5.981265664E-01  5.981172098E-01  3.345568622E-03 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  1.651213995E+02  7.466872721E-01  7.466872674E-01  8.348933669E-05 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  3.090346887E+02  5.248662600E-01  5.248475980E-01  4.426037337E-03 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  1.349931101E+02  7.467363265E-01  7.467363261E-01  2.459288556E-05 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  3.359719688E+02  4.371052145E-01  4.370776975E-01  4.904578225E-03 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  1.048910995E+02  7.317839585E-01  7.317839563E-01  5.608723967E-05 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  3.623687522E+02  3.342053735E-01  3.341775701E-01  4.310838665E-03 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  7.475201484E+01  7.017450514E-01  7.017450405E-01  1.237630989E-04 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  3.871679261E+02  2.150559107E-01  2.150374039E-01  2.821282519E-03 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  4.510620426E+01  6.569039046E-01  6.569038843E-01  1.633304364E-04 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  1.508529118E+01  5.966971062E-01  5.966970834E-01  1.651828696E-04 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  4.129645035E+02  7.792026346E-02  7.791831049E-02  5.516777949E-04 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  2.251075494E+02  7.313732255E-01  7.313727475E-01  8.362227558E-04 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  2.543010213E+02  7.013967605E-01  7.013942815E-01  1.864830947E-03 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  2.833644927E+02  6.570614608E-01  6.570517125E-01  3.579155384E-03 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  1.952111189E+02  7.465008606E-01  7.465008477E-01  1.390326669E-04 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  3.114106956E+02  5.986851256E-01  5.986607731E-01  5.399847025E-03 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  1.651733547E+02  7.466571247E-01  7.466571247E-01 -8.477399009E-06 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  3.389716661E+02  5.264055918E-01  5.263595010E-01  6.965836679E-03 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  1.349873735E+02  7.317797196E-01  7.317797194E-01 -1.818092975E-05 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  3.655644031E+02  4.399206966E-01  4.398554610E-01  7.575801483E-03 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  1.047764631E+02  7.018102508E-01  7.018102453E-01  8.779759138E-05 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  3.914924229E+02  3.382000731E-01  3.381362204E-01  6.571598574E-03 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  7.464879403E+01  6.568007721E-01  6.568007522E-01  1.617701084E-04 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  4.153155695E+02  2.191211301E-01  2.190799845E-01  4.246180698E-03 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  4.506225091E+01  5.970291708E-01  5.970291428E-01  1.826603407E-04 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  1.509425967E+01  5.219325839E-01  5.219325558E-01  1.713375113E-04 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  4.409957229E+02  8.009675841E-02  8.009248828E-02  8.270599136E-04 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  2.555704062E+02  7.307785425E-01  7.307772219E-01  1.389255437E-03 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  2.254154864E+02  7.460866899E-01  7.460866524E-01  2.365317555E-04 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  2.848026713E+02  7.008267555E-01  7.008199625E-01  3.085677461E-03 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  3.139507471E+02  6.569073216E-01  6.568827406E-01  5.682813075E-03 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  1.954159510E+02  7.464502442E-01  7.464502401E-01 -7.828013040E-05 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  3.419570174E+02  5.994802974E-01  5.994215524E-01  8.392227619E-03 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  1.652379819E+02  7.317390440E-01  7.317390262E-01 -1.613807808E-04 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  3.693694448E+02  5.287220086E-01  5.286153912E-01  1.061746370E-02 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  1.347559179E+02  7.018195792E-01  7.018195792E-01 -4.229933646E-06 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  3.957135677E+02  4.439899854E-01  4.438444742E-01  1.136617288E-02 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  1.046110409E+02  6.568664226E-01  6.568664108E-01  1.240305312E-04 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  4.213116305E+02  3.436441311E-01  3.435060877E-01  9.739433786E-03 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  7.455324011E+01  5.969138758E-01  5.969138451E-01  1.913328695E-04 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  4.441938505E+02  2.248058788E-01  2.247197434E-01  6.222545097E-03 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  4.502301603E+01  5.222454173E-01  5.222453830E-01  1.892326385E-04 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  1.510010360E+01  4.322933399E-01  4.322933088E-01  1.638994525E-04 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  4.703322421E+02  8.327973269E-02  8.327100400E-02  1.205723749E-03 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  2.559185353E+02  7.453718004E-01  7.453717068E-01  3.735163921E-04 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  2.864448062E+02  7.297841088E-01  7.297807092E-01  2.227537486E-03 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  2.257745286E+02  7.460551033E-01  7.460550811E-01 -1.820573369E-04 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  3.157782016E+02  6.998956960E-01  6.998785520E-01  4.898745350E-03 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  3.450778751E+02  6.566169023E-01  6.565589396E-01  8.724400464E-03 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  1.955940295E+02  7.315909595E-01  7.315908483E-01 -4.033248559E-04 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  3.731029249E+02  6.006285336E-01  6.004949571E-01  1.266656464E-02 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  1.648837389E+02  7.018243536E-01  7.018243277E-01 -1.906178985E-04 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  4.004933506E+02  5.320661575E-01  5.318325517E-01  1.576492381E-02 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  1.345175023E+02  6.568940670E-01  6.568940665E-01  2.473153045E-05 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  4.267998376E+02  4.500038211E-01  4.496953784E-01  1.665850217E-02 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  1.044371728E+02  5.969621133E-01  5.969620900E-01  1.669957190E-04 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  4.523854170E+02  3.519418649E-01  3.516582538E-01  1.412617497E-02 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  7.439487252E+01  5.221619429E-01  5.221619056E-01  1.974024604E-04 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  4.746006580E+02  2.332468367E-01  2.330754001E-01  8.941180235E-03 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  4.495464638E+01  4.326209182E-01  4.326208830E-01  1.747134549E-04 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  1.506098658E+01  3.278096529E-01  3.278096170E-01  1.534148398E-04 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  2.868995304E+02  7.441467292E-01  7.441464861E-01  6.015253565E-04 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  2.564982397E+02  7.453114902E-01  7.453114086E-01 -3.488104945E-04 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  3.178361067E+02  7.281699612E-01  7.281617368E-01  3.460855595E-03 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  2.261003345E+02  7.312868938E-01  7.312864722E-01 -7.852057787E-04 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  3.474043155E+02  6.984148423E-01  6.983742584E-01  7.529092430E-03 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  3.769162268E+02  6.561334745E-01  6.560037725E-01  1.304557093E-02 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  1.950867561E+02  7.017600464E-01  7.017598607E-01 -5.104401096E-04 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  4.050936856E+02  6.022512324E-01  6.019619922E-01  1.866297991E-02 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  1.645593162E+02  6.569352080E-01  6.569351822E-01 -1.841679694E-04 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  4.327139084E+02  5.369114119E-01  5.364229420E-01  2.289741266E-02 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  1.341426364E+02  5.970773174E-01  5.970773132E-01  7.075162249E-05 
