cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
       306  1.231059220E-05  6.750004133E-06  1.231059220E-05  6.750004133E-06  9.382949077E+01  1.305662689E-01  1.304189548E-01 -6.200548421E-03 
       307  1.281064708E-05  7.250014790E-06  1.281064708E-05  7.250014790E-06  8.703573343E+01  1.203389077E-01  1.202654250E-01 -4.204789278E-03 
       308  1.331068833E-05  7.749976189E-06  1.331068833E-05  7.749976189E-06  8.028550548E+01  1.057398496E-01  1.057129664E-01 -2.384225058E-03 
       309  1.381071323E-05  8.250083554E-06  1.381071323E-05  8.250083554E-06  7.372409193E+01  8.747256970E-02  8.746562959E-02 -1.101857255E-03 
       310  1.430889296E-05  8.750369756E-06  1.430889296E-05  8.750369756E-06  6.746007274E+01  6.607395797E-02  6.607286071E-02 -3.807867204E-04 
       311  1.480487043E-05  9.250247666E-06  1.480487043E-05  9.250247666E-06  6.146157040E+01  4.185845825E-02  4.185838103E-02 -8.040081132E-05 
       312  1.530267440E-05  9.749999738E-06  1.530267440E-05  9.749999738E-06  5.560918791E+01  1.489641801E-02  1.489641669E-02 -6.277928220E-06 
       313  1.131645748E-05  6.250005060E-06  1.131645748E-05  6.250005060E-06  1.068293235E+02  1.335562314E-01  1.331280779E-01 -1.068558884E-02 
       314  1.181649622E-05  6.750008368E-06  1.181649622E-05  6.750008368E-06  1.004417507E+02  1.301502951E-01  1.298451734E-01 -8.906753833E-03 
       315  1.231653034E-05  7.249994850E-06  1.231653034E-05  7.249994850E-06  9.352957124E+01  1.208045352E-01  1.206459798E-01 -6.187349255E-03 
       316  1.281655489E-05  7.750029870E-06  1.281655489E-05  7.750029870E-06  8.654774524E+01  1.064495072E-01  1.063882726E-01 -3.610132143E-03 
       317  1.331656616E-05  8.249918683E-06  1.331656616E-05  8.249918683E-06  7.972460045E+01  8.808248851E-02  8.806542900E-02 -1.733492635E-03 
       318  1.381474034E-05  8.749629868E-06  1.381474034E-05  8.749629868E-06  7.327058965E+01  6.647032515E-02  6.646731401E-02 -6.326877882E-04 
       319  1.431071855E-05  9.249754509E-06  1.431071855E-05  9.249754509E-06  6.715506456E+01  4.202405351E-02  4.202378341E-02 -1.506695954E-04 
       320  1.480852450E-05  9.749999983E-06  1.480852450E-05  9.749999983E-06  6.130834968E+01  1.491815021E-02  1.491814560E-02 -1.172770108E-05 
       321  1.132237908E-05  6.750001048E-06  1.132237908E-05  6.750001048E-06  1.071805899E+02  1.296343523E-01  1.290256094E-01 -1.254820327E-02 
       322  1.182240024E-05  7.250012124E-06  1.182240024E-05  7.250012124E-06  1.003025770E+02  1.214855374E-01  1.211577208E-01 -8.918659005E-03 
       323  1.232241359E-05  7.749974425E-06  1.232241359E-05  7.749974425E-06  9.304543032E+01  1.075045098E-01  1.073715326E-01 -5.345430281E-03 
       324  1.282242145E-05  8.250082940E-06  1.282242145E-05  8.250082940E-06  8.587110782E+01  8.898439132E-02  8.894489727E-02 -2.650876696E-03 
       325  1.332059502E-05  8.750369943E-06  1.332059502E-05  8.750369943E-06  7.913050785E+01  6.700509916E-02  6.699747969E-02 -1.010459475E-03 
       326  1.381657116E-05  9.250247856E-06  1.381657116E-05  9.250247856E-06  7.281774936E+01  4.224559613E-02  4.224479235E-02 -2.605989931E-04 
       327  1.431437566E-05  9.750000105E-06  1.431437566E-05  9.750000105E-06  6.695711304E+01  1.496139020E-02  1.496137561E-02 -2.089564005E-05 
       328  1.132826193E-05  7.249993257E-06  1.132826193E-05  7.249993257E-06  1.074155781E+02  1.225097451E-01  1.218591722E-01 -1.260871926E-02 
       329  1.182827013E-05  7.750028919E-06  1.182827013E-05  7.750028919E-06  9.990562390E+01  1.090335921E-01  1.087580102E-01 -7.747219969E-03 
       330  1.232827229E-05  8.249918370E-06  1.232827229E-05  8.249918370E-06  9.226224523E+01  9.034479914E-02  9.025801814E-02 -3.958900684E-03 
       331  1.282644360E-05  8.749629825E-06  1.282644360E-05  8.749629825E-06  8.510359160E+01  6.791620854E-02  6.789814163E-02 -1.566443415E-03 
       332  1.332242128E-05  9.249754467E-06  1.332242128E-05  9.249754467E-06  7.847489365E+01  4.266400280E-02  4.266184355E-02 -4.292321268E-04 
       333  1.382022736E-05  9.750000166E-06  1.382022736E-05  9.750000166E-06  7.255838454E+01  1.504294407E-02  1.504290200E-02 -3.557759393E-05 
       334  1.133412362E-05  7.749973913E-06  1.133412362E-05  7.749973913E-06  1.072828660E+02  1.112454251E-01  1.106997175E-01 -1.100532300E-02 
       335  1.183412668E-05  8.250082806E-06  1.183412668E-05  8.250082806E-06  9.904937708E+01  9.230949934E-02  9.212845289E-02 -5.778567095E-03 
       336  1.233229889E-05  8.750369990E-06  1.233229889E-05  8.750369990E-06  9.129073308E+01  6.919509235E-02  6.915474884E-02 -2.362523539E-03 
       337  1.282827469E-05  9.250247904E-06  1.282827469E-05  9.250247904E-06  8.416727029E+01  4.326503690E-02  4.325970747E-02 -6.790640765E-04 
       338  1.332607933E-05  9.750000197E-06  1.332607933E-05  9.750000197E-06  7.812994530E+01  1.518132363E-02  1.518121178E-02 -5.827704070E-05 
       339  1.133997708E-05  8.249918301E-06  1.133997708E-05  8.249918301E-06  1.064505687E+02  9.515127359E-02  9.479199362E-02 -8.260920799E-03 
       340  1.183814777E-05  8.749629814E-06  1.183814777E-05  8.749629814E-06  9.785539655E+01  7.116569987E-02  7.108035855E-02 -3.484173647E-03 
       341  1.233412531E-05  9.249754457E-06  1.233412531E-05  9.249754457E-06  8.998665580E+01  4.424043211E-02  4.422811218E-02 -1.043995258E-03 
       342  1.283193143E-05  9.750000213E-06  1.283193143E-05  9.750000213E-06  8.371121983E+01  1.540980121E-02  1.540952279E-02 -9.263219658E-05 
       343  1.134400321E-05  8.750370002E-06  1.134400321E-05  8.750370002E-06  1.050428008E+02  7.391734106E-02  7.374678545E-02 -5.018460418E-03 
       344  1.183997893E-05  9.250247916E-06  1.183997893E-05  9.250247916E-06  9.606652670E+01  4.564151869E-02  4.561486288E-02 -1.559651594E-03 
       345  1.233778360E-05  9.750000220E-06  1.233778360E-05  9.750000220E-06  8.938246066E+01  1.576857083E-02  1.576792191E-02 -1.430555326E-04 
       346  1.134582968E-05  9.249754454E-06  1.134582968E-05  9.249754454E-06  1.026539664E+02  4.774194661E-02  4.768754527E-02 -2.278484668E-03 
       347  1.184363580E-05  9.750000224E-06  1.184363580E-05  9.750000224E-06  9.528116175E+01  1.632002889E-02  1.631860262E-02 -2.157580807E-04 
       348  1.134948802E-05  9.750000226E-06  1.134948802E-05  9.750000226E-06  1.016394862E+02  1.714035967E-02  1.713741998E-02 -3.174365592E-04 
       349  2.024190166E-06  9.772998162E-06  2.024190166E-06  9.772998162E-06  1.105807772E+03  4.179970724E-02  4.178745592E-02  1.011955358E-03 
       350  2.067463629E-06  9.292678524E-06  2.067463629E-06  9.292678524E-06  1.098545397E+03  1.054689853E-01  1.053277023E-01  5.457287997E-03 
       351  2.479697595E-06  9.760895844E-06  2.479697595E-06  9.760895844E-06  1.060727964E+03  4.696436149E-02  4.693020225E-02  1.790912125E-03 
       352  2.024167679E-06  8.804602826E-06  2.024167679E-06  8.804602826E-06  1.101255380E+03  1.432727964E-01  1.425030212E-01  1.483182853E-02 
       353  2.495103615E-06  9.263062501E-06  2.495103615E-06  9.263062501E-06  1.057586547E+03  1.172768941E-01  1.167786313E-01  1.079912718E-02 
       354  2.957476190E-06  9.751720007E-06  2.957476190E-06  9.751720007E-06  1.005566026E+03  5.405439434E-02  5.400780247E-02  2.243840319E-03 
       355  1.911917945E-06  8.320232421E-06  1.911917945E-06  8.320232421E-06  1.113654241E+03  1.540337136E-01  1.518058210E-01  2.610321110E-02 
       356  2.451764882E-06  8.754627905E-06  2.451764882E-06  8.754627905E-06  1.060888067E+03  1.593285181E-01  1.574945608E-01  2.410477090E-02 
       357  2.954575354E-06  9.248847727E-06  2.954575354E-06  9.248847727E-06  1.005922618E+03  1.311137269E-01  1.303633721E-01  1.400716245E-02 
       358  3.444225790E-06  9.744164901E-06  3.444225790E-06  9.744164901E-06  9.374356458E+02  6.182243850E-02  6.178246066E-02  2.222938801E-03 
       359  1.862343084E-06  7.878172589E-06  1.862343084E-06  7.878172589E-06  1.123085727E+03  1.520737006E-01  1.470768627E-01  3.866273227E-02 
       360  2.382168798E-06  8.279195239E-06  2.382168798E-06  8.279195239E-06  1.073916053E+03  1.725354465E-01  1.680817041E-01  3.894895440E-02 
       361  2.921226745E-06  8.742225570E-06  2.921226745E-06  8.742225570E-06  1.008085311E+03  1.767877059E-01  1.743335042E-01  2.935510638E-02 
       362  3.433879655E-06  9.233457868E-06  3.433879655E-06  9.233457868E-06  9.392487973E+02  1.464520050E-01  1.457461444E-01  1.436144777E-02 
       363  3.934284970E-06  9.740808929E-06  3.934284970E-06  9.740808929E-06  8.581626417E+02  6.841124879E-02  6.838145698E-02  2.018737835E-03 
       364  1.901206348E-06  7.440434793E-06  1.901206348E-06  7.440434793E-06  1.133875302E+03  1.444188143E-01  1.350497599E-01  5.116987675E-02 
       365  2.326057422E-06  7.848665934E-06  2.326057422E-06  7.848665934E-06  1.091595082E+03  1.684579866E-01  1.603398477E-01  5.166455736E-02 
       366  2.840772791E-06  8.253745643E-06  2.840772791E-06  8.253745643E-06  1.027056805E+03  1.901480162E-01  1.843658590E-01  4.653491284E-02 
       367  3.397020295E-06  8.700252818E-06  3.397020295E-06  8.700252818E-06  9.443545811E+02  1.951825098E-01  1.926718785E-01  3.120511769E-02 
       368  3.910807048E-06  9.217273809E-06  3.910807048E-06  9.217273809E-06  8.634705935E+02  1.614220134E-01  1.609051518E-01  1.290730544E-02 
       369  4.424853865E-06  9.745320051E-06  4.424853865E-06  9.745320051E-06  7.698697395E+02  7.180924946E-02  7.179856870E-02  1.238483233E-03 
       370  1.930767572E-06  7.020831245E-06  1.930767572E-06  7.020831245E-06  1.151006774E+03  1.299146732E-01  1.162792806E-01  5.793920267E-02 
       371  2.300753809E-06  7.430844778E-06  2.300753809E-06  7.430844778E-06  1.112390764E+03  1.554392387E-01  1.427065907E-01  6.161319599E-02 
       372  2.758109705E-06  7.807172504E-06  2.758109705E-06  7.807172504E-06  1.057058388E+03  1.815688872E-01  1.713720834E-01  5.999058118E-02 
       373  3.291479406E-06  8.195091143E-06  3.291479406E-06  8.195091143E-06  9.716634115E+02  2.048775047E-01  1.987122305E-01  4.988227534E-02 
       374  3.888600678E-06  8.699469881E-06  3.888600678E-06  8.699469881E-06  8.722440253E+02  2.112756319E-01  2.095746560E-01  2.675548944E-02 
       375  4.404850148E-06  9.235209685E-06  4.404850148E-06  9.235209685E-06  7.732431667E+02  1.688974411E-01  1.687279916E-01  7.563759469E-03 
       376  4.921766821E-06  9.752127753E-06  4.921766821E-06  9.752127753E-06  6.719010641E+02  7.209962952E-02  7.209960389E-02  6.078946285E-05 
       377  1.926737027E-06  6.588339212E-06  1.926737027E-06  6.588339212E-06  1.175381866E+03  1.095263774E-01  9.358261503E-02  5.690625192E-02 
       378  2.286046799E-06  7.004196782E-06  2.286046799E-06  7.004196782E-06  1.140366620E+03  1.338021202E-01  1.164806117E-01  6.584280112E-02 
       379  2.699177482E-06  7.382521779E-06  2.699177482E-06  7.382521779E-06  1.084192659E+03  1.613200446E-01  1.457212541E-01  6.920601775E-02 
       380  3.151848082E-06  7.718785230E-06  3.151848082E-06  7.718785230E-06  1.018949027E+03  1.881137829E-01  1.768528726E-01  6.410816475E-02 
       381  3.638940913E-06  8.030433107E-06  3.638940913E-06  8.030433107E-06  9.315422052E+02  2.125710630E-01  2.063662885E-01  5.098442717E-02 
       382  3.997838818E-06  8.275018225E-06  3.997838818E-06  8.275018225E-06  8.625519339E+02  2.249820329E-01  2.220208535E-01  3.638207980E-02 
       383  4.422302212E-06  8.764610143E-06  4.422302212E-06  8.764610143E-06  7.685946085E+02  2.197773802E-01  2.192931484E-01  1.458121906E-02 
       384  4.917507587E-06  9.267062888E-06  4.917507587E-06  9.267062888E-06  6.721446438E+02  1.682450994E-01  1.682419048E-01  1.036803267E-03 
       385  5.420947593E-06  9.755262204E-06  5.420947593E-06  9.755262204E-06  5.713803624E+02  7.042902030E-02  7.042323939E-02 -9.023601343E-04 
       386  2.256389071E-06  6.575128829E-06  2.256389071E-06  6.575128829E-06  1.172831912E+03  1.076200950E-01  8.800809334E-02  6.194078094E-02 
       387  2.657930261E-06  6.974021182E-06  2.657930261E-06  6.974021182E-06  1.128185941E+03  1.331224917E-01  1.130978288E-01  7.021736910E-02 
       388  3.093773323E-06  7.299363480E-06  3.093773323E-06  7.299363480E-06  1.060851167E+03  1.583258021E-01  1.417282533E-01  7.057026176E-02 
       389  3.500202242E-06  7.620465384E-06  3.500202242E-06  7.620465384E-06  9.825895188E+02  1.863745036E-01  1.756838199E-01  6.221455638E-02 
       390  3.878852557E-06  7.828066024E-06  3.878852557E-06  7.828066024E-06  9.048032522E+02  2.056313092E-01  1.994053546E-01  5.021692822E-02 
       391  4.162974680E-06  7.916109707E-06  4.162974680E-06  7.916109707E-06  8.443300667E+02  2.147599784E-01  2.111666144E-01  3.912172395E-02 
       392  4.491127156E-06  8.334977964E-06  4.491127156E-06  8.334977964E-06  7.572753327E+02  2.347590530E-01  2.340136916E-01  1.869238026E-02 
       393  4.929698464E-06  8.798161433E-06  4.929698464E-06  8.798161433E-06  6.681525665E+02  2.216690851E-01  2.216601288E-01  1.992626713E-03 
       394  5.421790342E-06  9.273603044E-06  5.421790342E-06  9.273603044E-06  5.711962071E+02  1.654463160E-01  1.653704664E-01 -5.009223198E-03 
       395  5.916618472E-06  9.754028798E-06  5.916618472E-06  9.754028798E-06  4.775311974E+02  6.695591452E-02  6.693428312E-02 -1.701832035E-03 
       396  2.612368689E-06  6.581405313E-06  2.612368689E-06  6.581405313E-06  1.163012884E+03  1.031671779E-01  8.136114231E-02  6.343367488E-02 
       397  3.050176077E-06  6.922307503E-06  3.050176077E-06  6.922307503E-06  1.107250185E+03  1.219810843E-01  1.021874661E-01  6.661161085E-02 
       398  3.483432809E-06  7.237392598E-06  3.483432809E-06  7.237392598E-06  1.033983354E+03  1.472166175E-01  1.326820401E-01  6.378251079E-02 
       399  3.851301582E-06  7.570075740E-06  3.851301582E-06  7.570075740E-06  9.359385271E+02  1.830351670E-01  1.749278674E-01  5.387126875E-02 
       400  4.210253022E-06  7.597568244E-06  4.210253022E-06  7.597568244E-06  8.555656358E+02  1.830983803E-01  1.785553229E-01  4.053410374E-02 
       401  4.600674989E-06  7.915148627E-06  4.600674989E-06  7.915148627E-06  7.354511190E+02  2.181657826E-01  2.173073015E-01  1.933508195E-02 
       402  4.967380197E-06  8.345357076E-06  4.967380197E-06  8.345357076E-06  6.583731634E+02  2.375967244E-01  2.375904581E-01  1.725585375E-03 
       403  5.433649331E-06  8.801978033E-06  5.433649331E-06  8.801978033E-06  5.675100655E+02  2.195634726E-01  2.193208323E-01 -1.031944833E-02 
       404  5.919055210E-06  9.265174393E-06  5.919055210E-06  9.265174393E-06  4.772360654E+02  1.591207339E-01  1.587653218E-01 -1.062923095E-02 
       405  6.410232194E-06  9.752729349E-06  6.410232194E-06  9.752729349E-06  3.945743597E+02  6.149378399E-02  6.145461293E-02 -2.194542893E-03 
       406  2.987574043E-06  6.572251359E-06  2.987574043E-06  6.572251359E-06  1.147261502E+03  8.890862185E-02  6.755624885E-02  5.780048686E-02 
       407  3.500075558E-06  6.835369801E-06  3.500075558E-06  6.835369801E-06  1.091537065E+03  9.020508777E-02  7.543780553E-02  4.945801611E-02 
       408  3.835754163E-06  7.241962263E-06  3.835754163E-06  7.241962263E-06  9.865260817E+02  1.387849347E-01  1.289830312E-01  5.123119898E-02 
       409  4.570247612E-06  7.601692759E-06  4.570247612E-06  7.601692759E-06  7.551991299E+02  1.788887049E-01  1.776300951E-01  2.118296572E-02 
       410  4.171617325E-06  7.273984997E-06  4.171617325E-06  7.273984997E-06  9.021076375E+02  1.303873244E-01  1.250065119E-01  3.707055892E-02 
       411  5.029246366E-06  7.893486924E-06  5.029246366E-06  7.893486924E-06  6.387763834E+02  2.153148739E-01  2.153147086E-01  2.668177810E-04 
       412  5.445445658E-06  8.354793776E-06  5.445445658E-06  8.354793776E-06  5.556591164E+02  2.367062746E-01  2.361978825E-01 -1.550550636E-02 
       413  5.929927427E-06  8.785155981E-06  5.929927427E-06  8.785155981E-06  4.741563199E+02  2.117643134E-01  2.106279849E-01 -2.190836447E-02 
       414  6.410230173E-06  9.259043490E-06  6.410230173E-06  9.259043490E-06  3.942863065E+02  1.477712862E-01  1.471000152E-01 -1.406906415E-02 
       415  6.903734537E-06  9.753933913E-06  6.903734537E-06  9.753933913E-06  3.234890203E+02  5.436498869E-02  5.431225381E-02 -2.393967708E-03 
       416  3.416439251E-06  6.525438295E-06  3.416439251E-06  6.525438295E-06  1.134826655E+03  4.936995090E-02  3.876595494E-02  3.057111038E-02 
       417  3.852282069E-06  6.859177909E-06  3.852282069E-06  6.859177909E-06  1.045976484E+03  6.080194080E-02  5.166361487E-02  3.205849190E-02 
       418  4.742584291E-06  7.365271643E-06  4.742584291E-06  7.365271643E-06  7.150519130E+02  1.340365570E-01  1.335111483E-01  1.185630193E-02 
       419  4.449504823E-06  7.287285568E-06  4.449504823E-06  7.287285568E-06  8.277223113E+02  1.231432579E-01  1.208204562E-01  2.380502701E-02 
       420  4.128830422E-06  6.943745871E-06  4.128830422E-06  6.943745871E-06  9.617461351E+02  5.255591407E-02  4.810582213E-02  2.116492335E-02 
       421  5.053419240E-06  7.438070069E-06  5.053419240E-06  7.438070069E-06  6.242703767E+02  1.453727955E-01  1.453611828E-01 -1.837446512E-03 
       422  5.460517792E-06  7.932518080E-06  5.460517792E-06  7.932518080E-06  5.412333961E+02  2.196633406E-01  2.187166718E-01 -2.037156593E-02 
       423  5.959272705E-06  8.311940130E-06  5.959272705E-06  8.311940130E-06  4.547307517E+02  2.281815028E-01  2.255405033E-01 -3.461617531E-02 
       424  6.424399379E-06  8.772890946E-06  6.424399379E-06  8.772890946E-06  3.923125932E+02  1.979524630E-01  1.957860605E-01 -2.920609751E-02 
       425  6.907445791E-06  9.265523456E-06  6.907445791E-06  9.265523456E-06  3.234166008E+02  1.319593919E-01  1.310576829E-01 -1.540015799E-02 
       426  7.398904734E-06  9.755538987E-06  7.398904734E-06  9.755538987E-06  2.651712405E+02  4.691462702E-02  4.685657284E-02 -2.333197477E-03 
       427  4.720089205E-06  7.078563749E-06  4.720089205E-06  7.078563749E-06  7.465204630E+02  4.639583169E-02  4.592129352E-02  6.618761217E-03 
       428  4.426395126E-06  7.022152768E-06  4.426395126E-06  7.022152768E-06  8.639089839E+02  4.559872515E-02  4.390641139E-02  1.230734637E-02 
       429  5.363234737E-06  7.363674074E-06  5.363234737E-06  7.363674074E-06  5.439626054E+02  1.334408619E-01  1.324563899E-01 -1.617925795E-02 
       430  5.019174996E-06  7.099823469E-06  5.019174996E-06  7.099823469E-06  6.314218386E+02  4.598916405E-02  4.598913100E-02 -5.513359892E-05 
       431  5.575991782E-06  7.596302227E-06  5.575991782E-06  7.596302227E-06  4.956777147E+02  1.786365873E-01  1.764911601E-01 -2.760254972E-02 
       432  5.909837243E-06  7.943275655E-06  5.909837243E-06  7.943275655E-06  4.435430332E+02  2.167120819E-01  2.127052995E-01 -4.147989907E-02 
       433  6.457987830E-06  8.284726130E-06  6.457987830E-06  8.284726130E-06  3.758013249E+02  2.156612852E-01  2.105267389E-01 -4.677907781E-02 
       434  6.919236788E-06  8.781718481E-06  6.919236788E-06  8.781718481E-06  3.255520048E+02  1.796573120E-01  1.767657529E-01 -3.210324511E-02 
       435  7.402006257E-06  9.269483539E-06  7.402006257E-06  9.269483539E-06  2.664484890E+02  1.158851643E-01  1.148785795E-01 -1.524084214E-02 
       436  7.892722791E-06  9.755370254E-06  7.892722791E-06  9.755370254E-06  2.200270720E+02  4.006045502E-02  4.000507192E-02 -2.105772328E-03 
       437  5.620176212E-06  7.201807381E-06  5.620176212E-06  7.201807381E-06  4.498853300E+02  1.033678972E-01  1.006911665E-01 -2.337116060E-02 
       438  5.317610873E-06  7.070675635E-06  5.317610873E-06  7.070675635E-06  5.203930837E+02  4.343887919E-02  4.279230097E-02 -7.466940640E-03 
       439  5.760230911E-06  7.352289927E-06  5.760230911E-06  7.352289927E-06  4.258826437E+02  1.415002766E-01  1.372057526E-01 -3.459638319E-02 
       440  5.926316528E-06  7.637297535E-06  5.926316528E-06  7.637297535E-06  4.172231659E+02  1.876635513E-01  1.822383070E-01 -4.479741008E-02 
       441  6.249700087E-06  7.723857461E-06  6.249700087E-06  7.723857461E-06  3.649561114E+02  1.988562770E-01  1.906958700E-01 -5.638177064E-02 
       442  6.575781809E-06  7.829660209E-06  6.575781809E-06  7.829660209E-06  3.308078722E+02  2.008794719E-01  1.910394144E-01 -6.210075979E-02 
       443  6.955801195E-06  8.307566687E-06  6.955801195E-06  8.307566687E-06  3.105596113E+02  1.993790548E-01  1.927410150E-01 -5.101870889E-02 
       444  7.417313392E-06  8.793295675E-06  7.417313392E-06  8.793295675E-06  2.702922572E+02  1.597344810E-01  1.566361432E-01 -3.130851412E-02 
       445  7.897715949E-06  9.270952607E-06  7.897715949E-06  9.270952607E-06  2.215070171E+02  1.005735080E-01  9.960672439E-02 -1.391154051E-02 
       446  8.387690245E-06  9.755118364E-06  8.387690245E-06  9.755118364E-06  1.857414284E+02  3.406407963E-02  3.401665870E-02 -1.796789200E-03 
       447  5.865661221E-06  7.106307893E-06  5.865661221E-06  7.106307893E-06  3.523581808E+02  9.372565931E-02  8.869765943E-02 -3.028571321E-02 
       448  5.600219533E-06  6.994707846E-06  5.600219533E-06  6.994707846E-06  4.187864691E+02  3.781250030E-02  3.612124704E-02 -1.118215949E-02 
       449  6.048344409E-06  7.371023530E-06  6.048344409E-06  7.371023530E-06  3.611616044E+02  1.535720182E-01  1.454823286E-01 -4.918594131E-02 
       450  6.386827238E-06  7.372318810E-06  6.386827238E-06  7.372318810E-06  3.050317108E+02  1.628686287E-01  1.504418243E-01 -6.239749772E-02 
       451  7.030636899E-06  7.860429743E-06  7.030636899E-06  7.860429743E-06  2.768258532E+02  1.929239844E-01  1.815939590E-01 -6.514060037E-02 
       452  6.736631592E-06  7.401831922E-06  6.736631592E-06  7.401831922E-06  2.728766760E+02  1.695854296E-01  1.536803974E-01 -7.170462597E-02 
       453  7.446400322E-06  8.327062830E-06  7.446400322E-06  8.327062830E-06  2.608948706E+02  1.806112330E-01  1.736904513E-01 -4.951812399E-02 
       454  7.910093092E-06  8.793170999E-06  7.910093092E-06  8.793170999E-06  2.267519904E+02  1.411250073E-01  1.381717831E-01 -2.871978446E-02 
       455  8.389465288E-06  9.266754280E-06  8.389465288E-06  9.266754280E-06  1.878552592E+02  8.747212828E-02  8.663927107E-02 -1.204200707E-02 
       456  8.881131084E-06  9.752872197E-06  8.881131084E-06  9.752872197E-06  1.605687895E+02  2.924581665E-02  2.920892362E-02 -1.468527154E-03 
       457  6.122682287E-06  7.077342566E-06  6.122682287E-06  7.077342566E-06  2.942558326E+02  1.045726661E-01  9.565360948E-02 -4.225907576E-02 
       458  5.877571261E-06  6.892055063E-06  5.877571261E-06  6.892055063E-06  3.141077241E+02  3.503319638E-02  3.199866774E-02 -1.426219167E-02 
       459  6.436385654E-06  7.039260733E-06  6.436385654E-06  7.039260733E-06  2.427201638E+02  1.178504337E-01  1.036313480E-01 -5.611834321E-02 
       460  7.497541521E-06  7.874628446E-06  7.497541521E-06  7.874628446E-06  2.397180570E+02  1.804137030E-01  1.687659134E-01 -6.377437357E-02 
       461  7.119771868E-06  7.431203644E-06  7.119771868E-06  7.431203644E-06  2.463629671E+02  1.710241876E-01  1.536095577E-01 -7.518893880E-02 
       462  6.782153180E-06  7.006174519E-06  6.782153180E-06  7.006174519E-06  2.135811448E+02  1.287502186E-01  1.090440731E-01 -6.845442942E-02 
       463  7.933454034E-06  8.326444572E-06  7.933454034E-06  8.326444572E-06  2.213688876E+02  1.624301044E-01  1.560090629E-01 -4.521848183E-02 
       464  8.398452983E-06  8.784164866E-06  8.398452983E-06  8.784164866E-06  1.940579293E+02  1.247746069E-01  1.222259440E-01 -2.509025984E-02 
       465  8.881159807E-06  9.259818941E-06  8.881159807E-06  9.259818941E-06  1.627210648E+02  7.652279576E-02  7.586750332E-02 -9.993008084E-03 
       466  9.374421855E-06  9.751531778E-06  9.374421855E-06  9.751531778E-06  1.419910387E+02  2.535020552E-02  2.532402451E-02 -1.151825636E-03 
       467  6.152915594E-06  6.777362761E-06  6.152915594E-06  6.777362761E-06  2.433465386E+02  4.127690344E-02  3.514606387E-02 -2.164571439E-02 
       468  6.410379562E-06  6.659774648E-06  6.410379562E-06  6.659774648E-06  1.860375460E+02  4.920777373E-02  3.813923920E-02 -3.109346279E-02 
       469  7.551743060E-06  7.432484180E-06  7.551743060E-06  7.432484180E-06  2.154606929E+02  1.662154778E-01  1.492112160E-01 -7.323658963E-02 
       470  7.964727318E-06  7.866156814E-06  7.964727318E-06  7.866156814E-06  2.085260913E+02  1.667755263E-01  1.560605420E-01 -5.881482299E-02 
       471  7.173417342E-06  7.000640397E-06  7.173417342E-06  7.000640397E-06  1.915345648E+02  1.380049606E-01  1.159889408E-01 -7.477924015E-02 
       472  6.748311727E-06  6.587865700E-06  6.748311727E-06  6.587865700E-06  1.566282396E+02  7.369269881E-02  5.567803995E-02 -4.827597462E-02 
       473  8.416054848E-06  8.311959987E-06  8.416054848E-06  8.311959987E-06  1.913506049E+02  1.460943843E-01  1.406629594E-01 -3.946518683E-02 
       474  8.885961764E-06  8.772903373E-06  8.885961764E-06  8.772903373E-06  1.690298167E+02  1.109455637E-01  1.089474063E-01 -2.096141164E-02 
       475  9.371939252E-06  9.252797411E-06  9.371939252E-06  9.252797411E-06  1.440846527E+02  6.767766235E-02  6.720478217E-02 -7.986440678E-03 
       476  9.867044713E-06  9.750000228E-06  9.867044713E-06  9.750000228E-06  1.281324615E+02  2.236089030E-02  2.234380880E-02 -8.738555874E-04 
       477  8.001330591E-06  7.413480123E-06  8.001330591E-06  7.413480123E-06  1.892692080E+02  1.575751473E-01  1.425467594E-01 -6.715912750E-02 
       478  7.597246107E-06  7.000903168E-06  7.597246107E-06  7.000903168E-06  1.795497462E+02  1.409128999E-01  1.197975949E-01 -7.419556331E-02 
       479  8.435731041E-06  7.844085162E-06  8.435731041E-06  7.844085162E-06  1.833372786E+02  1.532946873E-01  1.443978374E-01 -5.146382916E-02 
       480  7.205500749E-06  6.605034563E-06  7.205500749E-06  6.605034563E-06  1.610536121E+02  1.003732807E-01  7.787653353E-02 -6.332488460E-02 
       481  6.801115099E-06  6.260838169E-06  6.801115099E-06  6.260838169E-06  1.214961041E+02  3.927515778E-02  2.715323242E-02 -2.837675083E-02 
       482  8.897636933E-06  8.293540049E-06  8.897636933E-06  8.293540049E-06  1.683865504E+02  1.322307616E-01  1.280206250E-01 -3.310126695E-02 
       483  9.375021782E-06  8.761358964E-06  9.375021782E-06  8.761358964E-06  1.496690153E+02  9.957320560E-02  9.813933125E-02 -1.683730785E-02 
       484  9.863387794E-06  9.250247920E-06  9.863387794E-06  9.250247920E-06  1.299805585E+02  6.045735167E-02  6.014714975E-02 -6.116514410E-03 
       485  1.036119248E-05  9.750000228E-06  1.036119248E-05  9.750000228E-06  1.173807731E+02  2.002926311E-02  2.001899677E-02 -6.412092343E-04 
       486  8.462265286E-06  7.384495425E-06  8.462265286E-06  7.384495425E-06  1.698156111E+02  1.483154689E-01  1.362802899E-01 -5.852487430E-02 
