cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
        31  1.729290643E-05  1.249439978E-06  1.729290643E-05  1.249439978E-06  9.660965622E+01  1.967524024E-01  1.967523961E-01 -4.988801774E-05 
        32  1.875113923E-05  2.750084441E-06  1.875113923E-05  2.750084441E-06  4.473740453E+01  3.582261827E-01  3.582261716E-01 -8.925536152E-05 
        33  1.679912376E-05  7.502455461E-07  1.679912376E-05  7.502455461E-07  1.140318808E+02  1.251951822E-01  1.251951815E-01 -1.320605125E-05 
        34  1.925044307E-05  3.250021092E-06  1.925044307E-05  3.250021092E-06  2.706324524E+01  3.941802609E-01  3.941802547E-01 -6.958301035E-05 
        35  1.975009495E-05  3.750010551E-06  1.975009495E-05  3.750010551E-06  9.047772443E+00  4.208803765E-01  4.208803745E-01 -4.165972240E-05 
        36  1.630131762E-05  2.499997719E-07  1.630131762E-05  2.499997719E-07  1.314817180E+02  4.464174645E-02  4.464174396E-02 -1.489046774E-05 
        37  1.776730139E-05  2.250388342E-06  1.776730139E-05  2.250388342E-06  7.989348026E+01  3.134293326E-01  3.134293263E-01 -6.326774436E-05 
        38  1.728793909E-05  1.750060194E-06  1.728793909E-05  1.750060194E-06  9.688803449E+01  2.595907681E-01  2.595907656E-01 -3.577796602E-05 
        39  1.825377328E-05  2.750195721E-06  1.825377328E-05  2.750195721E-06  6.259316772E+01  3.582664514E-01  3.582664431E-01 -7.702181588E-05 
        40  1.680095024E-05  1.249629995E-06  1.680095024E-05  1.249629995E-06  1.140697791E+02  1.967819108E-01  1.967819101E-01 -1.587631181E-05 
        41  1.875056970E-05  3.249978879E-06  1.875056970E-05  3.249978879E-06  4.479078698E+01  3.941129995E-01  3.941129936E-01 -6.844093163E-05 
        42  1.630497454E-05  7.497520802E-07  1.630497454E-05  7.497520802E-07  1.314357368E+02  1.251406338E-01  1.251406329E-01  1.483268208E-05 
        43  1.925020572E-05  3.749994719E-06  1.925020572E-05  3.749994719E-06  2.709612160E+01  4.211056574E-01  4.211056551E-01 -4.419870910E-05 
        44  1.975004747E-05  4.250005274E-06  1.975004747E-05  4.250005274E-06  9.009248629E+00  4.388271787E-01  4.388271774E-01 -3.397978997E-05 
        45  1.580716985E-05  2.499997718E-07  1.580716985E-05  2.499997718E-07  1.487289995E+02  4.464305674E-02  4.464305626E-02 -6.510683770E-06 
        46  1.727865516E-05  2.249963378E-06  1.727865516E-05  2.249963378E-06  9.738366681E+01  3.134120462E-01  3.134120461E-01 -6.174401167E-06 
        47  1.776053789E-05  2.750291166E-06  1.776053789E-05  2.750291166E-06  8.024376400E+01  3.582850645E-01  3.582850620E-01 -4.250466906E-05 
        48  1.679748995E-05  1.749895412E-06  1.679748995E-05  1.749895412E-06  1.143524135E+02  2.596102572E-01  2.596102533E-01  4.490754169E-05 
        49  1.825201340E-05  3.250139899E-06  1.825201340E-05  3.250139899E-06  6.272390856E+01  3.941648045E-01  3.941648007E-01 -5.473817423E-05 
        50  1.630680571E-05  1.250370188E-06  1.630680571E-05  1.250370188E-06  1.315563704E+02  1.969492756E-01  1.969492672E-01  5.743305790E-05 
        51  1.875028483E-05  3.750021096E-06  1.875028483E-05  3.750021096E-06  4.484423169E+01  4.210459111E-01  4.210459087E-01 -4.469844929E-05 
        52  1.581082821E-05  7.502455457E-07  1.581082821E-05  7.502455457E-07  1.487297014E+02  1.252692665E-01  1.252692477E-01  6.867561503E-05 
        53  1.925011077E-05  4.250005272E-06  1.925011077E-05  4.250005272E-06  2.705658652E+01  4.390657830E-01  4.390657820E-01 -2.941482371E-05 
        54  1.975002374E-05  4.750002637E-06  1.975002374E-05  4.750002637E-06  9.081460237E+00  4.478128695E-01  4.478128682E-01  3.447167853E-05 
        55  1.531302208E-05  2.499997716E-07  1.531302208E-05  2.499997716E-07  1.658410060E+02  4.467523703E-02  4.467523624E-02  8.382728395E-06 
        56  1.726959566E-05  2.750126961E-06  1.726959566E-05  2.750126961E-06  9.787426787E+01  3.583047515E-01  3.583047500E-01  3.279650867E-05 
        57  1.678807284E-05  2.249927470E-06  1.678807284E-05  2.249927470E-06  1.149301108E+02  3.134659508E-01  3.134659324E-01  1.076026777E-04 
        58  1.775627597E-05  3.250215053E-06  1.775627597E-05  3.250215053E-06  8.051311866E+01  3.941833781E-01  3.941833778E-01 -1.490862176E-05 
        59  1.630416037E-05  1.749824040E-06  1.630416037E-05  1.749824040E-06  1.318990115E+02  2.596980694E-01  2.596980038E-01  1.846166603E-04 
        60  1.825110962E-05  3.750067127E-06  1.825110962E-05  3.750067127E-06  6.282380974E+01  4.210906436E-01  4.210906426E-01 -2.949021838E-05 
        61  1.581265469E-05  1.249629994E-06  1.581265469E-05  1.249629994E-06  1.489710527E+02  1.969821179E-01  1.969820248E-01  1.914555930E-04 
        62  1.875014242E-05  4.249994721E-06  1.875014242E-05  4.249994721E-06  4.486931854E+01  4.390036970E-01  4.390036963E-01 -2.454509771E-05 
        63  1.531667900E-05  7.497520795E-07  1.531667900E-05  7.497520795E-07  1.658987752E+02  1.253517167E-01  1.253516116E-01  1.622905802E-04 
        64  1.925005143E-05  4.749998680E-06  1.925005143E-05  4.749998680E-06  2.710566362E+01  4.480391025E-01  4.480391018E-01  2.474996508E-05 
        65  1.975001187E-05  5.250001318E-06  1.975001187E-05  5.250001318E-06  9.082719406E+00  4.478050400E-01  4.478050399E-01 -1.215692250E-05 
        66  1.481887431E-05  2.499997713E-07  1.481887431E-05  2.499997713E-07  1.827749842E+02  4.475172148E-02  4.475171258E-02  2.822526349E-05 
        67  1.677883411E-05  2.750026271E-06  1.677883411E-05  2.750026271E-06  1.154933212E+02  3.583450178E-01  3.583449728E-01  1.795446637E-04 
        68  1.726293559E-05  3.250171023E-06  1.726293559E-05  3.250171023E-06  9.829368341E+01  3.942097624E-01  3.942097560E-01  7.092670628E-05 
        69  1.629611675E-05  2.249874605E-06  1.629611675E-05  2.249874605E-06  1.325235962E+02  3.135624852E-01  3.135623267E-01  3.152688815E-04 
        70  1.775369298E-05  3.750140770E-06  1.775369298E-05  3.750140770E-06  8.070476669E+01  4.211051096E-01  4.211051096E-01  6.848184852E-06 
        71  1.581041823E-05  1.750034920E-06  1.581041823E-05  1.750034920E-06  1.494235661E+02  2.599115004E-01  2.599111514E-01  4.259501659E-04 
        72  1.825058648E-05  4.250044085E-06  1.825058648E-05  4.250044085E-06  6.287540571E+01  4.390422399E-01  4.390422398E-01 -9.098431702E-06 
        73  1.531851017E-05  1.250370187E-06  1.531851017E-05  1.250370187E-06  1.663236166E+02  1.973554302E-01  1.973549926E-01  4.155920536E-04 
        74  1.875007121E-05  4.750005273E-06  1.875007121E-05  4.750005273E-06  4.496411819E+01  4.479731294E-01  4.479731294E-01  3.554969692E-06 
        75  1.482253267E-05  7.502455439E-07  1.482253267E-05  7.502455439E-07  1.829502467E+02  1.257084616E-01  1.257080683E-01  3.144520713E-04 
        76  1.925002769E-05  5.250001318E-06  1.925002769E-05  5.250001318E-06  2.710546101E+01  4.480302303E-01  4.480302303E-01  1.104546146E-06 
        77  1.975000593E-05  5.750000659E-06  1.975000593E-05  5.750000659E-06  9.019422013E+00  4.388056791E-01  4.388056758E-01  5.370049377E-05 
        78  1.432472654E-05  2.499997706E-07  1.432472654E-05  2.499997706E-07  1.995389169E+02  4.491243102E-02  4.491239123E-02  5.978607506E-05 
        79  1.677088461E-05  3.250098376E-06  1.677088461E-05  3.250098376E-06  1.160444861E+02  3.942294231E-01  3.942293548E-01  2.319905402E-04 
        80  1.628747548E-05  2.749949380E-06  1.628747548E-05  2.749949380E-06  1.331620400E+02  3.584145296E-01  3.584142670E-01  4.338848934E-04 
        81  1.725831434E-05  3.750155799E-06  1.725831434E-05  3.750155799E-06  9.859977506E+01  4.211179190E-01  4.211179111E-01  8.173290601E-05 
        82  1.580326734E-05  2.249954146E-06  1.580326734E-05  2.249954146E-06  1.501532928E+02  3.137541666E-01  3.137534656E-01  6.632318547E-04 
        83  1.775213981E-05  4.250092291E-06  1.775213981E-05  4.250092291E-06  8.084290402E+01  4.390524350E-01  4.390524344E-01  2.319915984E-05 
        84  1.531647665E-05  1.749893829E-06  1.531647665E-05  1.749893829E-06  1.669407119E+02  2.602204658E-01  2.602191683E-01  8.217434501E-04 
        85  1.825031896E-05  4.750021365E-06  1.825031896E-05  4.750021365E-06  6.291126486E+01  4.480008763E-01  4.480008759E-01  1.814088012E-05 
        86  1.482435914E-05  1.249629993E-06  1.482435914E-05  1.249629993E-06  1.836222168E+02  1.977258649E-01  1.977243420E-01  7.760412533E-04 
        87  1.875003561E-05  5.249998680E-06  1.875003561E-05  5.249998680E-06  4.496422821E+01  4.479632290E-01  4.479632281E-01  2.842806211E-05 
        88  1.432838344E-05  7.497520765E-07  1.432838344E-05  7.497520765E-07  1.998725272E+02  1.261528455E-01  1.261516293E-01  5.539308482E-04 
        89  1.925001286E-05  5.749999670E-06  1.925001286E-05  5.749999670E-06  2.706819655E+01  4.390403720E-01  4.390403688E-01  5.326538161E-05 
        90  1.975000297E-05  6.250000330E-06  1.975000297E-05  6.250000330E-06  9.061047939E+00  4.208446889E-01  4.208446848E-01  5.890966074E-05 
        91  1.383057876E-05  2.499997694E-07  1.383057876E-05  2.499997694E-07  2.161530104E+02  4.519528597E-02  4.519515455E-02  1.089897335E-04 
        92  1.627917995E-05  3.250023269E-06  1.627917995E-05  3.250023269E-06  1.338345037E+02  3.942412868E-01  3.942409623E-01  5.057751733E-04 
        93  1.676597055E-05  3.749631727E-06  1.676597055E-05  3.749631727E-06  1.164121496E+02  4.210847370E-01  4.210846816E-01  2.160254113E-04 
        94  1.579537144E-05  2.749951022E-06  1.579537144E-05  2.749951022E-06  1.508953908E+02  3.585311013E-01  3.585300841E-01  8.540559791E-04 
        95  1.725522716E-05  4.250123928E-06  1.725522716E-05  4.250123928E-06  9.885292960E+01  4.390477252E-01  4.390477168E-01  8.590179548E-05 
        96  1.530987203E-05  2.249923497E-06  1.530987203E-05  2.249923497E-06  1.678336483E+02  3.140479086E-01  3.140455295E-01  1.222425313E-03 
        97  1.775122942E-05  4.750056764E-06  1.775122942E-05  4.750056764E-06  8.089909435E+01  4.480085071E-01  4.480085064E-01  2.468980851E-05 
        98  1.482242888E-05  1.750069966E-06  1.482242888E-05  1.750069966E-06  1.844686130E+02  2.607962717E-01  2.607922636E-01  1.445872283E-03 
        99  1.825016739E-05  5.250013316E-06  1.825016739E-05  5.250013316E-06  6.291604112E+01  4.479885266E-01  4.479885260E-01  2.239420153E-05 
       100  1.433021461E-05  1.250370182E-06  1.433021461E-05  1.250370182E-06  2.009020557E+02  1.986213662E-01  1.986168821E-01  1.334640827E-03 
       101  1.875001780E-05  5.750001318E-06  1.875001780E-05  5.750001318E-06  4.487796199E+01  4.389761750E-01  4.389761716E-01  5.442537457E-05 
       102  1.383423710E-05  7.502455368E-07  1.383423710E-05  7.502455368E-07  2.167032183E+02  1.270687088E-01  1.270653617E-01  9.222853977E-04 
       103  1.925000692E-05  6.250000329E-06  1.925000692E-05  6.250000329E-06  2.711077646E+01  4.210652985E-01  4.210652935E-01  6.481754731E-05 
       104  1.975000148E-05  6.750000165E-06  1.975000148E-05  6.750000165E-06  9.061739871E+00  3.939115613E-01  3.939115536E-01  7.773923253E-05 
       105  1.333643097E-05  2.499997668E-07  1.333643097E-05  2.499997668E-07  2.326779774E+02  4.567473894E-02  4.567436943E-02  1.837217213E-04 
       106  1.627515359E-05  3.749839314E-06  1.627515359E-05  3.749839314E-06  1.342393668E+02  4.210358624E-01  4.210356275E-01  4.447236451E-04 
       107  1.578727571E-05  3.249986469E-06  1.578727571E-05  3.249986469E-06  1.516982308E+02  3.942409631E-01  3.942398296E-01  9.453715450E-04 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  1.167590212E+02  4.390162645E-01  4.390162229E-01  1.910642920E-04 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  1.687211231E+02  3.587014370E-01  3.586982097E-01  1.521590706E-03 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  9.892086217E+01  4.479892263E-01  4.479892244E-01  4.177647772E-05 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  1.855913968E+02  3.145362014E-01  3.145292526E-01  2.090741272E-03 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  8.091294153E+01  4.479923187E-01  4.479923182E-01  2.276933540E-05 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  2.020564606E+02  2.616564751E-01  2.616454878E-01  2.397838954E-03 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  6.289457009E+01  4.390104230E-01  4.390104207E-01  4.540495979E-05 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  2.182272548E+02  1.997787587E-01  1.997669351E-01  2.173496205E-03 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  4.485969899E+01  4.210013264E-01  4.210013204E-01  7.125800422E-05 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  2.335085433E+02  1.283541933E-01  1.283457822E-01  1.469394483E-03 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  2.709545320E+01  3.941245021E-01  3.941244927E-01  8.591934801E-05 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  9.068167522E+00  3.580210106E-01  3.580210003E-01  8.605930021E-05 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  2.492524874E+02  4.643665338E-02  4.643572603E-02  2.934700889E-04 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  1.346613937E+02  4.388929797E-01  4.388928288E-01  3.639313191E-04 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  1.521907974E+02  4.209119664E-01  4.209111713E-01  8.181588898E-04 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  1.696765918E+02  3.942122324E-01  3.942088432E-01  1.634674049E-03 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  1.168707690E+02  4.479287760E-01  4.479287711E-01  6.671528225E-05 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  1.866760852E+02  3.589607468E-01  3.589516994E-01  2.548583247E-03 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  9.895475471E+01  4.479726432E-01  4.479726431E-01  1.297716487E-05 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  2.034797267E+02  3.152707310E-01  3.152523893E-01  3.400709722E-03 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  8.090468579E+01  4.390150414E-01  4.390150409E-01  2.067131655E-05 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  2.197851462E+02  2.630541411E-01  2.630264515E-01  3.816663108E-03 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  6.286049055E+01  4.210390659E-01  4.210390611E-01  6.371104774E-05 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  2.357192690E+02  2.018377150E-01  2.018089257E-01  3.408912292E-03 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  4.482102449E+01  3.940571134E-01  3.940571030E-01  9.029494300E-05 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  2.504565761E+02  1.305054159E-01  1.304856743E-01  2.269886185E-03 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  2.708299738E+01  3.582256076E-01  3.582255948E-01  9.600960946E-05 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  9.073988546E+00  3.131861697E-01  3.131861567E-01  9.038953300E-05 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  2.661252756E+02  4.761961567E-02  4.761747166E-02  4.518736356E-04 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  1.527354826E+02  4.386436625E-01  4.386432168E-01  6.252740435E-04 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  1.348383486E+02  4.477623359E-01  4.477623211E-01  1.150092726E-04 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  1.702814669E+02  4.206606677E-01  4.206583174E-01  1.406178120E-03 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  1.878175353E+02  3.941392114E-01  3.941300643E-01  2.685217702E-03 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  1.169950839E+02  4.478989490E-01  4.478989488E-01 -1.356397186E-05 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  2.048188382E+02  3.593337239E-01  3.593104867E-01  4.086474384E-03 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  9.898754856E+01  4.390114389E-01  4.390114374E-01 -3.526053828E-05 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  2.215834541E+02  3.164056550E-01  3.163607131E-01  5.332701834E-03 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  8.082405969E+01  4.210457072E-01  4.210457059E-01  3.333145257E-05 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  2.377909704E+02  2.651127358E-01  2.650475404E-01  5.879117298E-03 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  6.279309983E+01  3.940919982E-01  3.940919895E-01  8.291022906E-05 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  2.535761496E+02  2.046753270E-01  2.046097769E-01  5.179638682E-03 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  4.479388035E+01  3.581526882E-01  3.581526728E-01  1.050558316E-04 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  2.677903476E+02  1.335668738E-01  1.335234823E-01  3.404327430E-03 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  2.706765188E+01  3.133805395E-01  3.133805236E-01  9.973237861E-05 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  9.078499348E+00  2.594213294E-01  2.594213144E-01  8.813115056E-05 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  2.837328911E+02  4.938865922E-02  4.938406278E-02  6.737978742E-04 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  1.529055580E+02  4.474612545E-01  4.474612176E-01  1.815544878E-04 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  1.709908455E+02  4.382095291E-01  4.382083116E-01  1.032956386E-03 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  1.350532900E+02  4.477442995E-01  4.477442959E-01 -5.669526016E-05 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  1.885571699E+02  4.202297757E-01  4.202234620E-01  2.303551959E-03 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  2.061878508E+02  3.939909630E-01  3.939680881E-01  4.245527375E-03 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  1.171029590E+02  4.389611672E-01  4.389611453E-01 -1.383898901E-04 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  2.232320163E+02  3.598815286E-01  3.598256957E-01  6.339034180E-03 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  9.885972906E+01  4.210572844E-01  4.210572826E-01 -3.871771323E-05 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  2.400360016E+02  3.180753748E-01  3.179716963E-01  8.120619627E-03 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  8.072973703E+01  3.941043135E-01  3.941043101E-01  5.222948510E-05 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  2.562848797E+02  2.682312288E-01  2.680860957E-01  8.822549218E-03 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  6.273421477E+01  3.581758894E-01  3.581758744E-01  1.038865067E-04 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  2.721185990E+02  2.091262652E-01  2.089851705E-01  7.680711616E-03 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  4.471468071E+01  3.133286000E-01  3.133285820E-01  1.061045938E-04 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  2.859845828E+02  1.382208063E-01  1.381306022E-01  4.992797882E-03 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  2.703639686E+01  2.596259483E-01  2.596259318E-01  9.262804516E-05 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  9.055755891E+00  1.967398576E-01  1.967398392E-01  8.508533965E-05 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  1.711606451E+02  4.469203910E-01  4.469202972E-01  2.895625499E-04 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  1.532504689E+02  4.474254768E-01  4.474254573E-01 -1.318989716E-04 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  1.894884299E+02  4.374708153E-01  4.374677082E-01  1.648786872E-03 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  1.352597169E+02  4.388455153E-01  4.388454069E-01 -3.083598745E-04 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  2.070949629E+02  4.195139427E-01  4.194981287E-01  3.642546195E-03 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  2.248637629E+02  3.937340509E-01  3.936801312E-01  6.515911534E-03 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  1.169153282E+02  4.210379315E-01  4.210378965E-01 -1.715495559E-04 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  2.420315932E+02  3.606657828E-01  3.605387324E-01  9.572320013E-03 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  9.873513215E+01  3.941245577E-01  3.941245568E-01 -2.759039544E-05 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  2.590366736E+02  3.205470285E-01  3.203197849E-01  1.206784478E-02 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  8.056476089E+01  3.582366827E-01  3.582366756E-01  7.140012357E-05 
