cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
        40  1.680095024E-05  1.249629995E-06  1.680095024E-05  1.249629995E-06  3.050092881E+01  5.249871426E-02  5.249871424E-02 -1.429434044E-06 
        41  1.875056970E-05  3.249978879E-06  1.875056970E-05  3.249978879E-06  1.195441704E+01  1.050885592E-01  1.050885586E-01 -1.055941432E-05 
        42  1.630497454E-05  7.497520802E-07  1.630497454E-05  7.497520802E-07  3.516822375E+01  3.339518312E-02  3.339518276E-02  4.872545966E-06 
        43  1.925020572E-05  3.749994719E-06  1.925020572E-05  3.749994719E-06  7.232307273E+00  1.122834297E-01  1.122834295E-01 -7.055697155E-06 
        44  1.975004747E-05  4.250005274E-06  1.975004747E-05  4.250005274E-06  2.409314407E+00  1.170062491E-01  1.170062488E-01 -7.540990403E-06 
        45  1.580716985E-05  2.499997718E-07  1.580716985E-05  2.499997718E-07  3.982654132E+01  1.191902769E-02  1.191902755E-02 -1.785696323E-06 
        46  1.727865516E-05  2.249963378E-06  1.727865516E-05  2.249963378E-06  2.600914371E+01  8.358331008E-02  8.358331003E-02  2.956813870E-06 
        47  1.776053789E-05  2.750291166E-06  1.776053789E-05  2.750291166E-06  2.141898911E+01  9.554025131E-02  9.554025122E-02 -4.264418120E-06 
        48  1.679748995E-05  1.749895412E-06  1.679748995E-05  1.749895412E-06  3.056312150E+01  6.924487514E-02  6.924487387E-02  1.324647243E-05 
        49  1.825201340E-05  3.250139899E-06  1.825201340E-05  3.250139899E-06  1.673586443E+01  1.051005426E-01  1.051005423E-01 -7.381215699E-06 
        50  1.630680571E-05  1.250370188E-06  1.630680571E-05  1.250370188E-06  3.518921609E+01  5.254118014E-02  5.254117835E-02  1.369260502E-05 
        51  1.875028483E-05  3.750021096E-06  1.875028483E-05  3.750021096E-06  1.196315318E+01  1.122640949E-01  1.122640947E-01 -6.402444314E-06 
        52  1.581082821E-05  7.502455457E-07  1.581082821E-05  7.502455457E-07  3.981702375E+01  3.342705336E-02  3.342704940E-02  1.626831068E-05 
        53  1.925011077E-05  4.250005272E-06  1.925011077E-05  4.250005272E-06  7.221488396E+00  1.170692409E-01  1.170692407E-01 -5.693692538E-06 
        54  1.975002374E-05  4.750002637E-06  1.975002374E-05  4.750002637E-06  2.427522858E+00  1.194006462E-01  1.194006459E-01  8.244727219E-06 
        55  1.531302208E-05  2.499997716E-07  1.531302208E-05  2.499997716E-07  4.443788240E+01  1.192650238E-02  1.192650228E-02  1.504648220E-06 
        56  1.726959566E-05  2.750126961E-06  1.726959566E-05  2.750126961E-06  2.612384594E+01  9.554331718E-02  9.554331656E-02  1.096460590E-05 
        57  1.678807284E-05  2.249927470E-06  1.678807284E-05  2.249927470E-06  3.069784772E+01  8.359462443E-02  8.359462036E-02  2.608405673E-05 
        58  1.775627597E-05  3.250215053E-06  1.775627597E-05  3.250215053E-06  2.147829963E+01  1.051030732E-01  1.051030732E-01  8.569244613E-07 
        59  1.630416037E-05  1.749824040E-06  1.630416037E-05  1.749824040E-06  3.526110681E+01  6.926343600E-02  6.926342314E-02  4.221298121E-05 
        60  1.825110962E-05  3.750067127E-06  1.825110962E-05  3.750067127E-06  1.675522326E+01  1.122733529E-01  1.122733529E-01 -2.969349313E-06 
        61  1.581265469E-05  1.249629994E-06  1.581265469E-05  1.249629994E-06  3.986343783E+01  5.254319576E-02  5.254317894E-02  4.203507140E-05 
        62  1.875014242E-05  4.249994721E-06  1.875014242E-05  4.249994721E-06  1.196627911E+01  1.170481909E-01  1.170481908E-01 -4.331679842E-06 
        63  1.531667900E-05  7.497520795E-07  1.531667900E-05  7.497520795E-07  4.444013790E+01  3.344221554E-02  3.344219561E-02  3.651376609E-05 
        64  1.925005143E-05  4.749998680E-06  1.925005143E-05  4.749998680E-06  7.233845416E+00  1.194607913E-01  1.194607912E-01  5.068088781E-06 
        65  1.975001187E-05  5.250001318E-06  1.975001187E-05  5.250001318E-06  2.427965668E+00  1.193987841E-01  1.193987838E-01 -7.499389124E-06 
        66  1.481887431E-05  2.499997713E-07  1.481887431E-05  2.499997713E-07  4.901080184E+01  1.194344317E-02  1.194344171E-02  5.900804518E-06 
        67  1.677883411E-05  2.750026271E-06  1.677883411E-05  2.750026271E-06  3.082492389E+01  9.555069438E-02  9.555068560E-02  4.095678957E-05 
        68  1.726293559E-05  3.250171023E-06  1.726293559E-05  3.250171023E-06  2.621716367E+01  1.051077524E-01  1.051077508E-01  1.822952089E-05 
        69  1.629611675E-05  2.249874605E-06  1.629611675E-05  2.249874605E-06  3.540019719E+01  8.361427621E-02  8.361424762E-02  6.913960133E-05 
        70  1.775369298E-05  3.750140770E-06  1.775369298E-05  3.750140770E-06  2.151854272E+01  1.122743361E-01  1.122743360E-01  4.456229053E-06 
        71  1.581041823E-05  1.750034920E-06  1.581041823E-05  1.750034920E-06  3.995615565E+01  6.931033852E-02  6.931027589E-02  9.318078875E-05 
        72  1.825058648E-05  4.250044085E-06  1.825058648E-05  4.250044085E-06  1.676234015E+01  1.170554043E-01  1.170554043E-01 -9.855705964E-07 
        73  1.531851017E-05  1.250370187E-06  1.531851017E-05  1.250370187E-06  4.452616598E+01  5.262925976E-02  5.262918203E-02  9.045106519E-05 
        74  1.875007121E-05  4.750005273E-06  1.875007121E-05  4.750005273E-06  1.198981439E+01  1.194382135E-01  1.194382135E-01 -1.043095992E-08 
        75  1.482253267E-05  7.502455439E-07  1.482253267E-05  7.502455439E-07  4.903879669E+01  3.352379704E-02  3.352372351E-02  7.021378185E-05 
        76  1.925002769E-05  5.250001318E-06  1.925002769E-05  5.250001318E-06  7.233946183E+00  1.194587416E-01  1.194587415E-01 -3.696380297E-06 
        77  1.975000593E-05  5.750000659E-06  1.975000593E-05  5.750000659E-06  2.411390561E+00  1.170009818E-01  1.170009816E-01  7.763210481E-06 
        78  1.432472654E-05  2.499997706E-07  1.432472654E-05  2.499997706E-07  5.354587347E+01  1.197947403E-02  1.197946695E-02  1.302239757E-05 
        79  1.677088461E-05  3.250098376E-06  1.677088461E-05  3.250098376E-06  3.094501528E+01  1.051107327E-01  1.051107203E-01  5.124061704E-05 
        80  1.628747548E-05  2.749949380E-06  1.628747548E-05  2.749949380E-06  3.553754777E+01  9.556418319E-02  9.556413737E-02  9.357935666E-05 
        81  1.725831434E-05  3.750155799E-06  1.725831434E-05  3.750155799E-06  2.628298048E+01  1.122758204E-01  1.122758187E-01  1.961176459E-05 
        82  1.580326734E-05  2.249954146E-06  1.580326734E-05  2.249954146E-06  4.011223256E+01  8.365482193E-02  8.365470045E-02  1.425652116E-04 
        83  1.775213981E-05  4.250092291E-06  1.775213981E-05  4.250092291E-06  2.154551726E+01  1.170552215E-01  1.170552214E-01  6.005465289E-06 
        84  1.531647665E-05  1.749893829E-06  1.531647665E-05  1.749893829E-06  4.465164851E+01  6.937500159E-02  6.937477155E-02  1.786553702E-04 
        85  1.825031896E-05  4.750021365E-06  1.825031896E-05  4.750021365E-06  1.677060647E+01  1.194426582E-01  1.194426581E-01  4.209675201E-06 
        86  1.482435914E-05  1.249629993E-06  1.482435914E-05  1.249629993E-06  4.917868494E+01  5.270475601E-02  5.270448123E-02  1.701906059E-04 
        87  1.875003561E-05  5.249998680E-06  1.875003561E-05  5.249998680E-06  1.199022572E+01  1.194360119E-01  1.194360119E-01  2.949705483E-06 
        88  1.432838344E-05  7.497520765E-07  1.432838344E-05  7.497520765E-07  5.360954578E+01  3.361961635E-02  3.361938552E-02  1.245812661E-04 
        89  1.925001286E-05  5.749999670E-06  1.925001286E-05  5.749999670E-06  7.224704836E+00  1.170632901E-01  1.170632900E-01  6.706912327E-06 
        90  1.975000297E-05  6.250000330E-06  1.975000297E-05  6.250000330E-06  2.421864698E+00  1.122147994E-01  1.122147992E-01  7.408099034E-06 
        91  1.383057876E-05  2.499997694E-07  1.383057876E-05  2.499997694E-07  5.804672754E+01  1.204350984E-02  1.204348508E-02  2.442324800E-05 
        92  1.627917995E-05  3.250023269E-06  1.627917995E-05  3.250023269E-06  3.567865220E+01  1.051120610E-01  1.051120053E-01  1.081575268E-04 
        93  1.676597055E-05  3.749631727E-06  1.676597055E-05  3.749631727E-06  3.102054409E+01  1.122667551E-01  1.122667453E-01  4.688282552E-05 
        94  1.579537144E-05  2.749951022E-06  1.579537144E-05  2.749951022E-06  4.026407054E+01  9.558785788E-02  9.558768454E-02  1.820383234E-04 
        95  1.725522716E-05  4.250123928E-06  1.725522716E-05  4.250123928E-06  2.633488331E+01  1.170525953E-01  1.170525937E-01  1.906232680E-05 
        96  1.530987203E-05  2.249923497E-06  1.530987203E-05  2.249923497E-06  4.483641380E+01  8.371594156E-02  8.371552813E-02  2.630995294E-04 
        97  1.775122942E-05  4.750056764E-06  1.775122942E-05  4.750056764E-06  2.155904764E+01  1.194422608E-01  1.194422607E-01  4.745230560E-06 
        98  1.482242888E-05  1.750069966E-06  1.482242888E-05  1.750069966E-06  4.935116896E+01  6.950001543E-02  6.949929461E-02  3.165339971E-04 
        99  1.825016739E-05  5.250013316E-06  1.825016739E-05  5.250013316E-06  1.677278244E+01  1.194398738E-01  1.194398738E-01  1.121374098E-06 
       100  1.433021461E-05  1.250370182E-06  1.433021461E-05  1.250370182E-06  5.382885440E+01  5.290680537E-02  5.290597317E-02  2.967441742E-04 
       101  1.875001780E-05  5.750001318E-06  1.875001780E-05  5.750001318E-06  1.196913625E+01  1.170419290E-01  1.170419288E-01  6.811091012E-06 
       102  1.383423710E-05  7.502455368E-07  1.383423710E-05  7.502455368E-07  5.815994785E+01  3.382865569E-02  3.382800208E-02  2.102889964E-04 
       103  1.925000692E-05  6.250000329E-06  1.925000692E-05  6.250000329E-06  7.236889478E+00  1.122738543E-01  1.122738541E-01  7.587069083E-06 
       104  1.975000148E-05  6.750000165E-06  1.975000148E-05  6.750000165E-06  2.421172099E+00  1.050372211E-01  1.050372205E-01  1.127542068E-05 
       105  1.333643097E-05  2.499997668E-07  1.333643097E-05  2.499997668E-07  6.252624574E+01  1.215418296E-02  1.215410965E-02  4.221585957E-05 
       106  1.627515359E-05  3.749839314E-06  1.627515359E-05  3.749839314E-06  3.575442799E+01  1.122562815E-01  1.122562420E-01  9.418326452E-05 
       107  1.578727571E-05  3.249986469E-06  1.578727571E-05  3.249986469E-06  4.042515011E+01  1.051110667E-01  1.051108751E-01  2.007151445E-04 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  3.108953934E+01  1.170460045E-01  1.170459973E-01  4.097520024E-05 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  4.500941854E+01  9.562236874E-02  9.562181489E-02  3.254532724E-04 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  2.635190245E+01  1.194368532E-01  1.194368528E-01  8.980579348E-06 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  4.957757683E+01  8.381976929E-02  8.381853725E-02  4.544626787E-04 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  2.156328477E+01  1.194384862E-01  1.194384861E-01  3.004534056E-06 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  5.406541111E+01  6.968591880E-02  6.968389073E-02  5.316497467E-04 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  1.676783890E+01  1.170482995E-01  1.170482994E-01  5.597129590E-06 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  5.849135639E+01  5.316085239E-02  5.315858112E-02  4.914057627E-04 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  1.196833245E+01  1.122538415E-01  1.122538412E-01  8.409467336E-06 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  6.270440566E+01  3.412073657E-02  3.411903486E-02  3.407703706E-04 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  7.235255770E+00  1.050953718E-01  1.050953712E-01  1.178419810E-05 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  2.422124260E+00  9.547173472E-02  9.547173380E-02  1.323349492E-05 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  6.701699390E+01  1.233321577E-02  1.233302273E-02  6.900429445E-05 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  3.583272589E+01  1.170195487E-01  1.170195229E-01  7.778201349E-05 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  4.051101222E+01  1.122304586E-01  1.122303257E-01  1.727165069E-04 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  4.519194724E+01  1.051037424E-01  1.051031643E-01  3.485998212E-04 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  3.111818982E+01  1.194243012E-01  1.194243003E-01  1.476730515E-05 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  4.977977656E+01  9.567582605E-02  9.567424014E-02  5.508750309E-04 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  2.636155055E+01  1.194331070E-01  1.194331070E-01  1.898881631E-06 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  5.434683889E+01  8.397655069E-02  8.397320525E-02  7.495772192E-04 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  2.156278588E+01  1.170468327E-01  1.170468327E-01  1.111762579E-06 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  5.881218804E+01  6.999549622E-02  6.999021669E-02  8.596853532E-04 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  1.676598098E+01  1.122617023E-01  1.122617020E-01  7.202526525E-06 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  6.319453093E+01  5.363251650E-02  5.362677493E-02  7.847522399E-04 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  1.196392207E+01  1.050756727E-01  1.050756720E-01  1.202977042E-05 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  6.728270154E+01  3.462452315E-02  3.462037162E-02  5.361649473E-04 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  7.234503217E+00  9.552878874E-02  9.552878770E-02  1.409122489E-05 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  2.422593968E+00  8.352093613E-02  8.352093472E-02  1.534968227E-05 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  7.157990915E+01  1.261686853E-02  1.261640101E-02  1.086139724E-04 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  4.060695786E+01  1.169673155E-01  1.169672395E-01  1.332795963E-04 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  3.587742647E+01  1.193888168E-01  1.193888140E-01  2.597908895E-05 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  4.529000203E+01  1.121771398E-01  1.121767426E-01  2.985114555E-04 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  4.998657123E+01  1.050863520E-01  1.050847582E-01  5.787815495E-04 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  3.115159413E+01  1.194167730E-01  1.194167730E-01 -3.020492703E-06 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  5.458622496E+01  9.575286548E-02  9.574867476E-02  8.958402204E-04 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  2.637199501E+01  1.170448485E-01  1.170448482E-01 -9.294825749E-06 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  5.916185814E+01  8.422338945E-02  8.421491865E-02  1.194490467E-03 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  2.155173992E+01  1.122609365E-01  1.122609365E-01  1.940544276E-06 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  6.362330769E+01  7.045588540E-02  7.044300316E-02  1.347254374E-03 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  1.675615370E+01  1.050838110E-01  1.050838104E-01  1.069423556E-05 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  6.798638514E+01  5.428418794E-02  5.427059129E-02  1.214899712E-03 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  1.196029665E+01  9.550915279E-02  9.550915158E-02  1.518558880E-05 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  7.195450431E+01  3.534984364E-02  3.534034454E-02  8.194467537E-04 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  7.232430672E+00  8.357641807E-02  8.357641648E-02  1.629707979E-05 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  2.422967833E+00  6.918743882E-02  6.918743686E-02  1.647417209E-05 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  7.632675614E+01  1.304919812E-02  1.304815066E-02  1.653363720E-04 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  4.064569667E+01  1.193262686E-01  1.193262616E-01  4.096953639E-05 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  4.541098807E+01  1.168773971E-01  1.168771875E-01  2.213855151E-04 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  3.593462099E+01  1.193846491E-01  1.193846486E-01 -1.084178877E-05 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  5.009594086E+01  1.120848779E-01  1.120837900E-01  4.938374768E-04 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  5.482030758E+01  1.050508383E-01  1.050467385E-01  9.281000124E-04 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  3.118212301E+01  1.170331467E-01  1.170331431E-01 -2.933753732E-05 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  5.944409496E+01  9.586769922E-02  9.585729605E-02  1.412284435E-03 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  2.635385341E+01  1.122624829E-01  1.122624823E-01 -1.159472521E-05 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  6.405226567E+01  8.459068225E-02  8.457043935E-02  1.850489991E-03 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  2.153787897E+01  1.050851422E-01  1.050851421E-01  5.233245901E-06 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  6.854823234E+01  7.116768169E-02  7.113790188E-02  2.058599839E-03 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  1.674699430E+01  9.551553350E-02  9.551553233E-02  1.498180351E-05 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  7.294667926E+01  5.533373786E-02  5.530328951E-02  1.835405950E-03 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  1.194624403E+01  8.356391173E-02  8.356391009E-02  1.655033049E-05 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  7.684086770E+01  3.647692093E-02  3.645636777E-02  1.224340394E-03 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  7.224713694E+00  6.924626209E-02  6.924626009E-02  1.665339171E-05 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  2.416560030E+00  5.247408767E-02  5.247408459E-02  1.800033823E-05 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  4.543831002E+01  1.192130815E-01  1.192130638E-01  6.494253330E-05 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  4.073666896E+01  1.193171939E-01  1.193171911E-01 -2.584610432E-05 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  5.025848141E+01  1.167227386E-01  1.167221933E-01  3.567878047E-04 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  3.599240529E+01  1.170090516E-01  1.170090345E-01 -6.335495893E-05 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  5.493937291E+01  1.119279987E-01  1.119252022E-01  7.912070811E-04 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  5.970477530E+01  1.049890726E-01  1.049790972E-01  1.447244065E-03 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  3.115611330E+01  1.122571637E-01  1.122571575E-01 -3.719202602E-05 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  6.437733664E+01  9.603302083E-02  9.600851033E-02  2.169570235E-03 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  2.633692526E+01  1.050886035E-01  1.050886031E-01 -9.799497445E-06 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  6.906234571E+01  8.514427069E-02  8.509823456E-02  2.799518933E-03 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  2.150649957E+01  9.553100967E-02  9.553100928E-02  8.655505443E-06 
