cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
        49  1.825201340E-05  3.250139899E-06  1.825201340E-05  3.250139899E-06  2.092261638E+00  1.313736935E-02  1.313736934E-02 -4.865480774E-07 
        50  1.630680571E-05  1.250370188E-06  1.630680571E-05  1.250370188E-06  4.402328512E+00  6.568792468E-03  6.568792183E-03  1.936810309E-06 
        51  1.875028483E-05  3.750021096E-06  1.875028483E-05  3.750021096E-06  1.495555750E+00  1.403272050E-02  1.403272049E-02 -4.953218697E-07 
        52  1.581082821E-05  7.502455457E-07  1.581082821E-05  7.502455457E-07  4.982439371E+00  4.179589313E-03  4.179588768E-03  2.133254536E-06 
        53  1.925011077E-05  4.250005272E-06  1.925011077E-05  4.250005272E-06  9.026653673E-01  1.463343725E-02  1.463343723E-02 -6.776355073E-07 
        54  1.975002374E-05  4.750002637E-06  1.975002374E-05  4.750002637E-06  3.037837828E-01  1.492487785E-02  1.492487781E-02  9.532090466E-07 
        55  1.531302208E-05  2.499997716E-07  1.531302208E-05  2.499997716E-07  5.562280708E+00  1.491531639E-03  1.491531626E-03  1.983726823E-07 
        56  1.726959566E-05  2.750126961E-06  1.726959566E-05  2.750126961E-06  3.266257542E+00  1.194288659E-02  1.194288645E-02  1.827848472E-06 
        57  1.678807284E-05  2.249927470E-06  1.678807284E-05  2.249927470E-06  3.838916480E+00  1.044970005E-02  1.044969942E-02  3.620699497E-06 
        58  1.775627597E-05  3.250215053E-06  1.775627597E-05  3.250215053E-06  2.685011773E+00  1.313756016E-02  1.313756015E-02  5.397504424E-07 
        59  1.630416037E-05  1.749824040E-06  1.630416037E-05  1.749824040E-06  4.410660255E+00  8.658718486E-03  8.658716750E-03  5.482727884E-06 
        60  1.825110962E-05  3.750067127E-06  1.825110962E-05  3.750067127E-06  2.094452515E+00  1.403373197E-02  1.403373197E-02 -5.629034741E-08 
        61  1.581265469E-05  1.249629994E-06  1.581265469E-05  1.249629994E-06  4.987799045E+00  6.569001390E-03  6.568999253E-03  5.297754917E-06 
        62  1.875014242E-05  4.249994721E-06  1.875014242E-05  4.249994721E-06  1.495692037E+00  1.463061419E-02  1.463061418E-02 -4.497353953E-07 
        63  1.531667900E-05  7.497520795E-07  1.531667900E-05  7.497520795E-07  5.562105135E+00  4.181439441E-03  4.181436977E-03  4.539685873E-06 
        64  1.925005143E-05  4.749998680E-06  1.925005143E-05  4.749998680E-06  9.045637317E-01  1.493232379E-02  1.493232378E-02  4.767953307E-07 
        65  1.975001187E-05  5.250001318E-06  1.975001187E-05  5.250001318E-06  3.038449766E-01  1.492459596E-02  1.492459591E-02 -1.257109767E-06 
        66  1.481887431E-05  2.499997713E-07  1.481887431E-05  2.499997713E-07  6.136214264E+00  1.493632064E-03  1.493631892E-03  7.170823301E-07 
        67  1.677883411E-05  2.750026271E-06  1.677883411E-05  2.750026271E-06  3.854009891E+00  1.194370946E-02  1.194370824E-02  5.389040128E-06 
        68  1.726293559E-05  3.250171023E-06  1.726293559E-05  3.250171023E-06  3.277294355E+00  1.313802081E-02  1.313802055E-02  2.619336763E-06 
        69  1.629611675E-05  2.249874605E-06  1.629611675E-05  2.249874605E-06  4.427141974E+00  1.045204589E-02  1.045204226E-02  8.711941399E-06 
        70  1.775369298E-05  3.750140770E-06  1.775369298E-05  3.750140770E-06  2.689658374E+00  1.403366879E-02  1.403366876E-02  8.499596250E-07 
        71  1.581041823E-05  1.750034920E-06  1.581041823E-05  1.750034920E-06  4.998410137E+00  8.664416522E-03  8.664408875E-03  1.151145089E-05 
        72  1.825058648E-05  4.250044085E-06  1.825058648E-05  4.250044085E-06  2.095081968E+00  1.463132704E-02  1.463132704E-02 -3.010134070E-08 
        73  1.531851017E-05  1.250370187E-06  1.531851017E-05  1.250370187E-06  5.572069031E+00  6.579527870E-03  6.579518614E-03  1.103591561E-05 
        74  1.875007121E-05  4.750005273E-06  1.875007121E-05  4.750005273E-06  1.498670298E+00  1.492926027E-02  1.492926027E-02 -1.245161743E-07 
        75  1.482253267E-05  7.502455439E-07  1.482253267E-05  7.502455439E-07  6.139097733E+00  4.191393028E-03  4.191384314E-03  8.546526640E-06 
        76  1.925002769E-05  5.250001318E-06  1.925002769E-05  5.250001318E-06  9.046106871E-01  1.493202098E-02  1.493202096E-02 -7.313085998E-07 
        77  1.975000593E-05  5.750000659E-06  1.975000593E-05  5.750000659E-06  3.016246456E-01  1.462477324E-02  1.462477323E-02  6.050241715E-07 
        78  1.432472654E-05  2.499997706E-07  1.432472654E-05  2.499997706E-07  6.705890149E+00  1.498017358E-03  1.498016539E-03  1.566023860E-06 
        79  1.677088461E-05  3.250098376E-06  1.677088461E-05  3.250098376E-06  3.868106353E+00  1.313826044E-02  1.313825882E-02  6.530283803E-06 
        80  1.628747548E-05  2.749949380E-06  1.628747548E-05  2.749949380E-06  4.443167566E+00  1.194524677E-02  1.194524114E-02  1.159745744E-05 
        81  1.725831434E-05  3.750155799E-06  1.725831434E-05  3.750155799E-06  3.284981312E+00  1.403368936E-02  1.403368911E-02  2.656909104E-06 
        82  1.580326734E-05  2.249954146E-06  1.580326734E-05  2.249954146E-06  5.016626357E+00  1.045687658E-02  1.045686214E-02  1.737347268E-05 
        83  1.775213981E-05  4.250092291E-06  1.775213981E-05  4.250092291E-06  2.692718379E+00  1.463107059E-02  1.463107057E-02  8.375792564E-07 
        84  1.531647665E-05  1.749893829E-06  1.531647665E-05  1.749893829E-06  5.586394827E+00  8.672111553E-03  8.672084602E-03  2.162049232E-05 
        85  1.825031896E-05  4.750021365E-06  1.825031896E-05  4.750021365E-06  2.096171472E+00  1.492963435E-02  1.492963434E-02  4.601079151E-07 
        86  1.482435914E-05  1.249629993E-06  1.482435914E-05  1.249629993E-06  6.155349393E+00  6.588434975E-03  6.588403064E-03  2.050584153E-05 
        87  1.875003561E-05  5.249998680E-06  1.875003561E-05  5.249998680E-06  1.498741064E+00  1.492894585E-02  1.492894585E-02  4.677157341E-08 
        88  1.432838344E-05  7.497520765E-07  1.432838344E-05  7.497520765E-07  6.712987132E+00  4.202836113E-03  4.202809216E-03  1.503614876E-05 
        89  1.925001286E-05  5.749999670E-06  1.925001286E-05  5.749999670E-06  9.031088006E-01  1.463256547E-02  1.463256547E-02  3.848579550E-07 
        90  1.975000297E-05  6.250000330E-06  1.975000297E-05  6.250000330E-06  3.029889623E-01  1.402651111E-02  1.402651111E-02  4.043096461E-07 
        91  1.383057876E-05  2.499997694E-07  1.383057876E-05  2.499997694E-07  7.271716811E+00  1.505750096E-03  1.505747241E-03  2.932442248E-06 
        92  1.627917995E-05  3.250023269E-06  1.627917995E-05  3.250023269E-06  4.459496338E+00  1.313829665E-02  1.313828997E-02  1.324414678E-05 
        93  1.676597055E-05  3.749631727E-06  1.676597055E-05  3.749631727E-06  3.876774834E+00  1.403242084E-02  1.403241961E-02  5.876106904E-06 
        94  1.579537144E-05  2.749951022E-06  1.579537144E-05  2.749951022E-06  5.033982134E+00  1.194798773E-02  1.194796744E-02  2.201508572E-05 
        95  1.725522716E-05  4.250123928E-06  1.725522716E-05  4.250123928E-06  3.290966012E+00  1.463054925E-02  1.463054906E-02  2.395863173E-06 
        96  1.530987203E-05  2.249923497E-06  1.530987203E-05  2.249923497E-06  5.607644360E+00  1.046407992E-02  1.046403218E-02  3.160775663E-05 
        97  1.775122942E-05  4.750056764E-06  1.775122942E-05  4.750056764E-06  2.694375368E+00  1.492934700E-02  1.492934699E-02  4.566714212E-07 
        98  1.482242888E-05  1.750069966E-06  1.482242888E-05  1.750069966E-06  6.175020118E+00  8.687012331E-03  8.686929344E-03  3.797118850E-05 
        99  1.825016739E-05  5.250013316E-06  1.825016739E-05  5.250013316E-06  2.096320306E+00  1.492925805E-02  1.492925805E-02 -2.303492416E-07 
       100  1.433021461E-05  1.250370182E-06  1.433021461E-05  1.250370182E-06  6.738582665E+00  6.612723612E-03  6.612627839E-03  3.558974316E-05 
       101  1.875001780E-05  5.750001318E-06  1.875001780E-05  5.750001318E-06  1.496135728E+00  1.462973774E-02  1.462973774E-02  3.299988989E-07 
       102  1.383423710E-05  7.502455368E-07  1.383423710E-05  7.502455368E-07  7.284690774E+00  4.228006405E-03  4.227930614E-03  2.531570842E-05 
       103  1.925000692E-05  6.250000329E-06  1.925000692E-05  6.250000329E-06  9.050130506E-01  1.403389876E-02  1.403389876E-02  3.137822719E-07 
       104  1.975000148E-05  6.750000165E-06  1.975000148E-05  6.750000165E-06  3.028566147E-01  1.312933339E-02  1.312933336E-02  8.757610604E-07 
       105  1.333643097E-05  2.499997668E-07  1.333643097E-05  2.499997668E-07  7.835219620E+00  1.519105111E-03  1.519096625E-03  5.077759163E-06 
       106  1.627515359E-05  3.749839314E-06  1.627515359E-05  3.749839314E-06  4.467855420E+00  1.403104312E-02  1.403103845E-02  1.144695217E-05 
       107  1.578727571E-05  3.249986469E-06  1.578727571E-05  3.249986469E-06  5.052273377E+00  1.313806390E-02  1.313804173E-02  2.413672322E-05 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  3.884650033E+00  1.462960764E-02  1.462960678E-02  4.998905698E-06 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  5.626999496E+00  1.195197612E-02  1.195191274E-02  3.892350280E-05 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  3.293013909E+00  1.492850719E-02  1.492850715E-02  1.009539495E-06 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  6.200737185E+00  1.047633461E-02  1.047619405E-02  5.426914547E-05 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  2.694903069E+00  1.492887682E-02  1.492887682E-02  9.849371765E-08 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  6.765574893E+00  8.709033823E-03  8.708801752E-03  6.357809320E-05 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  2.095861423E+00  1.463036840E-02  1.463036840E-02  1.792928451E-07 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  7.323548880E+00  6.642897246E-03  6.642636084E-03  5.890387150E-05 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  1.496315800E+00  1.403128831E-02  1.403128830E-02  3.576873014E-07 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  7.855926766E+00  4.262994114E-03  4.262796437E-03  4.105306911E-05 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  9.048112387E-01  1.313666908E-02  1.313666906E-02  8.332721996E-07 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  3.028969441E-01  1.193370475E-02  1.193370470E-02  1.136932501E-06 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  8.400325636E+00  1.540736293E-03  1.540713787E-03  8.327850742E-06 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  4.476530721E+00  1.462629437E-02  1.462629137E-02  9.368835550E-06 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  5.061412491E+00  1.402787237E-02  1.402785711E-02  2.068752970E-05 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  5.647255464E+00  1.313707473E-02  1.313700900E-02  4.155748070E-05 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  3.888125631E+00  1.492686004E-02  1.492685994E-02  1.730503657E-06 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  6.222874008E+00  1.195818236E-02  1.195800256E-02  6.557554473E-05 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  3.294261233E+00  1.492804510E-02  1.492804510E-02 -5.027858062E-09 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  6.797205024E+00  1.049479041E-02  1.049441003E-02  8.935311792E-05 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  2.694947500E+00  1.462998863E-02  1.462998863E-02 -3.448823000E-07 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  7.360180195E+00  8.745838561E-03  8.745234197E-03  1.028152622E-04 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  2.095907102E+00  1.403217246E-02  1.403217246E-02  2.083437665E-07 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  7.913669780E+00  6.699447538E-03  6.698784842E-03  9.422826856E-05 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  1.495968725E+00  1.313416223E-02  1.313416221E-02  7.699961162E-07 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  8.431500695E+00  4.323709042E-03  4.323224035E-03  6.475972154E-05 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  9.048439902E-01  1.194095904E-02  1.194095899E-02  1.129680170E-06 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  3.028828817E-01  1.043993416E-02  1.043993406E-02  1.462568930E-06 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  8.974438116E+00  1.575125525E-03  1.575070502E-03  1.316565843E-05 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  5.071782236E+00  1.461997125E-02  1.461996258E-02  1.591598613E-05 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  4.481967249E+00  1.492247497E-02  1.492247465E-02  3.101739408E-06 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  5.657273637E+00  1.402145588E-02  1.402141094E-02  3.550126023E-05 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  6.245214675E+00  1.313488439E-02  1.313470446E-02  6.875003096E-05 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  3.892327106E+00  1.492591132E-02  1.492591130E-02 -5.722137530E-07 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  6.822835875E+00  1.196711688E-02  1.196664278E-02  1.065223272E-04 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  3.295697819E+00  1.462957475E-02  1.462957467E-02 -1.539563618E-06 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  7.399098384E+00  1.052393085E-02  1.052296609E-02  1.424961205E-04 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  2.693902991E+00  1.403193033E-02  1.403193033E-02 -4.060477551E-07 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  7.962662902E+00  8.800578118E-03  8.799097171E-03  1.614440581E-04 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  2.094952183E+00  1.313514800E-02  1.313514799E-02  5.777886294E-07 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  8.514782570E+00  6.777443837E-03  6.775863887E-03  1.463337104E-04 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  1.495668692E+00  1.193853138E-02  1.193853132E-02  1.172861664E-06 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  9.018668048E+00  4.411244900E-03  4.410126093E-03  9.934491492E-05 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  9.046230774E-01  1.044704800E-02  1.044704789E-02  1.485247934E-06 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  3.028484731E-01  8.648344670E-03  8.648344507E-03  1.681288072E-06 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  9.571286591E+00  1.627751068E-03  1.627626486E-03  2.013855024E-05 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  5.076373867E+00  1.491495017E-02  1.491494936E-02  4.912571441E-06 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  5.670076157E+00  1.460927061E-02  1.460924690E-02  2.632178115E-05 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  4.489123206E+00  1.492195937E-02  1.492195930E-02 -1.443069030E-06 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  6.255764705E+00  1.401045794E-02  1.401033562E-02  5.854563712E-05 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  6.847328465E+00  1.313049936E-02  1.313003708E-02  1.101806249E-04 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  3.896269963E+00  1.462800009E-02  1.462799958E-02 -3.847595949E-06 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  7.428571331E+00  1.198047603E-02  1.197929642E-02  1.681164041E-04 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  3.293906107E+00  1.403199892E-02  1.403199878E-02 -1.975922300E-06 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  8.009911476E+00  1.056734120E-02  1.056502451E-02  2.212626014E-04 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  2.692572186E+00  1.313524148E-02  1.313524148E-02 -8.941879617E-08 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  8.578959156E+00  8.885567432E-03  8.882120479E-03  2.474760326E-04 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  2.094020546E+00  1.193937665E-02  1.193937660E-02  1.098420556E-06 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  9.136634561E+00  6.903873143E-03  6.900304672E-03  2.219455065E-04 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  1.494056948E+00  1.044557624E-02  1.044557614E-02  1.405776972E-06 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  9.632274123E+00  4.547998717E-03  4.545554611E-03  1.490825625E-04 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  9.036951241E-01  8.655915472E-03  8.655915313E-03  1.659495227E-06 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  3.021047408E-01  6.559272222E-03  6.559271913E-03  2.011754780E-06 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  5.672948002E+00  1.490146969E-02  1.490146765E-02  7.790830342E-06 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  5.087706851E+00  1.491381624E-02  1.491381591E-02 -3.162626687E-06 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  6.272957988E+00  1.459099879E-02  1.459093734E-02  4.234716642E-05 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  4.496500056E+00  1.462500654E-02  1.462500447E-02 -7.787756076E-06 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  6.857845681E+00  1.399176887E-02  1.399145482E-02  9.374486987E-05 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  7.454726773E+00  1.312293043E-02  1.312180266E-02  1.720404974E-04 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  3.893770546E+00  1.403122775E-02  1.403122688E-02 -4.937532438E-06 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  8.042787922E+00  1.199971765E-02  1.199692415E-02  2.589104733E-04 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  3.292360263E+00  1.313559923E-02  1.313559910E-02 -1.849355228E-06 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  8.634865956E+00  1.063301984E-02  1.062771421E-02  3.358596952E-04 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  2.689090344E+00  1.194132994E-02  1.194132994E-02  3.027802230E-07 
