cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  4.192395217E+01  2.926480241E-01  2.926480230E-01  2.565318265E-05 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  1.458135309E+02  1.330269450E-01  1.330202255E-01  1.337046359E-03 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  2.991295317E+01  2.806510983E-01  2.806510957E-01  3.813496682E-05 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  1.561533006E+02  8.542028662E-02  8.541537497E-02  9.160159038E-04 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  1.807542056E+01  2.627440617E-01  2.627440575E-01  4.673138645E-05 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  6.050505092E+00  2.386813735E-01  2.386813687E-01  4.797042814E-05 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  1.667684608E+02  3.088776342E-02  3.088721312E-02  1.843762536E-04 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  8.967808261E+01  2.925816165E-01  2.925815378E-01  2.146279127E-04 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  1.013692024E+02  2.806007894E-01  2.806003765E-01  4.813750971E-04 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  1.130464359E+02  2.627885291E-01  2.627867333E-01  9.714988259E-04 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  7.785520422E+01  2.985977573E-01  2.985977546E-01  4.040475032E-05 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  1.244413651E+02  2.392466125E-01  2.392417238E-01  1.529440501E-03 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  6.593716630E+01  2.986206763E-01  2.986206762E-01  8.587643649E-06 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  1.357406890E+02  2.100520308E-01  2.100418816E-01  2.064848681E-03 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  5.392114951E+01  2.926492303E-01  2.926492300E-01  1.231263957E-05 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  1.467413011E+02  1.751646469E-01  1.751489473E-01  2.345163862E-03 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  4.191043780E+01  2.806741224E-01  2.806741203E-01  3.471524864E-05 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  1.575093855E+02  1.343037828E-01  1.342870642E-01  2.119068863E-03 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  2.989442493E+01  2.626972109E-01  2.626972062E-01  4.926604734E-05 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  1.675064043E+02  8.676926856E-02  8.675749305E-02  1.429463870E-03 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  1.807004145E+01  2.388202624E-01  2.388202565E-01  5.305144047E-05 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  6.053327413E+00  2.087986805E-01  2.087986741E-01  5.166769093E-05 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  1.780738712E+02  3.163826684E-02  3.163696375E-02  2.871468828E-04 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  1.016718910E+02  2.924363986E-01  2.924361638E-01  3.706255833E-04 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  8.979388234E+01  2.985010220E-01  2.985010137E-01  7.025247544E-05 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  1.133742308E+02  2.804526225E-01  2.804513814E-01  8.343188207E-04 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  1.250867654E+02  2.627434397E-01  2.627385037E-01  1.610525937E-03 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  7.793834269E+01  2.985783680E-01  2.985783679E-01 -6.067058253E-06 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  1.364948466E+02  2.394673584E-01  2.394545555E-01  2.476205947E-03 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  6.596013759E+01  2.926474825E-01  2.926474819E-01 -1.876849415E-05 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  1.477885087E+02  2.107390513E-01  2.107136834E-01  3.269764270E-03 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  5.388073948E+01  2.806763905E-01  2.806763899E-01  1.879676651E-05 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  1.587463373E+02  1.764279601E-01  1.763902408E-01  3.648021599E-03 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  4.187538418E+01  2.627190718E-01  2.627190678E-01  4.591395873E-05 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  1.694358671E+02  1.360681326E-01  1.360292585E-01  3.252313316E-03 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  2.988103799E+01  2.387711904E-01  2.387711833E-01  5.817614762E-05 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  1.791032745E+02  8.870167893E-02  8.867525430E-02  2.164975667E-03 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  1.806188883E+01  2.089319388E-01  2.089319311E-01  5.647371686E-05 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  6.056020729E+00  1.729606290E-01  1.729606212E-01  5.206111444E-05 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  1.898535744E+02  3.277148905E-02  3.276863412E-02  4.325650956E-04 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  1.017773041E+02  2.983259622E-01  2.983259416E-01  1.109475556E-04 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  1.137649460E+02  2.921827064E-01  2.921820559E-01  6.165092571E-04 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  8.993700649E+01  2.984897239E-01  2.984897223E-01 -3.005611511E-05 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  1.254751547E+02  2.801956826E-01  2.801922925E-01  1.378313395E-03 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  1.372531607E+02  2.626504978E-01  2.626379201E-01  2.570391983E-03 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  7.801143296E+01  2.926184244E-01  2.926184141E-01 -7.763947912E-05 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  1.487033073E+02  2.397940306E-01  2.397626662E-01  3.878273011E-03 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  6.589533614E+01  2.806833694E-01  2.806833686E-01 -2.124171662E-05 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  1.600462563E+02  2.117564356E-01  2.116967568E-01  5.027042879E-03 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  5.383159418E+01  2.627251653E-01  2.627251636E-01  2.993341931E-05 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  1.710557335E+02  1.783618245E-01  1.782761617E-01  5.527260663E-03 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  4.184496453E+01  2.387864283E-01  2.387864211E-01  5.837149260E-05 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  1.818004103E+02  1.388719236E-01  1.387865443E-01  4.868912051E-03 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  2.983622119E+01  2.088983713E-01  2.088983628E-01  5.959477156E-05 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  1.912552083E+02  9.167105236E-02  9.161502470E-02  3.204542066E-03 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  1.804258408E+01  1.731013771E-01  1.731013687E-01  5.390820169E-05 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  6.039463951E+00  1.311749127E-01  1.311749024E-01  5.212352209E-05 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  1.138549941E+02  2.980081214E-01  2.980080691E-01  1.765377684E-04 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  1.020061198E+02  2.983026494E-01  2.983026403E-01 -7.381510237E-05 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  1.259956013E+02  2.917461900E-01  2.917445051E-01  9.915288578E-04 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  9.007725132E+01  2.925524711E-01  2.925524180E-01 -1.762883531E-04 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  1.377117227E+02  2.797623727E-01  2.797537315E-01  2.198846425E-03 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  1.495866505E+02  2.624884013E-01  2.624581960E-01  3.981982036E-03 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  7.791666480E+01  2.806717843E-01  2.806717677E-01 -9.654654807E-05 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  1.611359912E+02  2.402633095E-01  2.401905672E-01  5.911795038E-03 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  6.583197547E+01  2.627365954E-01  2.627365950E-01 -1.430505376E-05 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  1.726366757E+02  2.132761579E-01  2.131427968E-01  7.541065897E-03 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  5.373719994E+01  2.388255498E-01  2.388255464E-01  4.061044038E-05 
