cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
        48  1.679748995E-05  1.749895412E-06  1.679748995E-05  1.749895412E-06  7.644799435E+00  1.731261732E-02  1.731261687E-02  3.954928783E-06 
        49  1.825201340E-05  3.250139899E-06  1.825201340E-05  3.250139899E-06  4.184471853E+00  2.627475847E-02  2.627475844E-02 -1.117352751E-06 
        50  1.630680571E-05  1.250370188E-06  1.630680571E-05  1.250370188E-06  8.803663133E+00  1.313725485E-02  1.313725431E-02  3.793076580E-06 
        51  1.875028483E-05  3.750021096E-06  1.875028483E-05  3.750021096E-06  2.991102027E+00  2.806546143E-02  2.806546141E-02 -1.093755213E-06 
        52  1.581082821E-05  7.502455457E-07  1.581082821E-05  7.502455457E-07  9.963438351E+00  8.358825826E-03  8.358824756E-03  4.228682387E-06 
        53  1.925011077E-05  4.250005272E-06  1.925011077E-05  4.250005272E-06  1.805398308E+00  2.926684461E-02  2.926684458E-02 -1.354892282E-06 
        54  1.975002374E-05  4.750002637E-06  1.975002374E-05  4.750002637E-06  6.074461585E-01  2.984969729E-02  2.984969723E-02  1.923810090E-06 
        55  1.531302208E-05  2.499997716E-07  1.531302208E-05  2.499997716E-07  1.112249957E+01  2.982852330E-03  2.982852304E-03  3.933700320E-07 
        56  1.726959566E-05  2.750126961E-06  1.726959566E-05  2.750126961E-06  6.532325270E+00  2.388576671E-02  2.388576645E-02  3.499130318E-06 
        57  1.678807284E-05  2.249927470E-06  1.678807284E-05  2.249927470E-06  7.677391138E+00  2.089928657E-02  2.089928536E-02  7.111121661E-06 
        58  1.775627597E-05  3.250215053E-06  1.775627597E-05  3.250215053E-06  5.369992174E+00  2.627518179E-02  2.627518177E-02  9.356418870E-07 
        59  1.630416037E-05  1.749824040E-06  1.630416037E-05  1.749824040E-06  8.820511884E+00  1.731720284E-02  1.731719942E-02  1.088008108E-05 
        60  1.825110962E-05  3.750067127E-06  1.825110962E-05  3.750067127E-06  4.188925376E+00  2.806753225E-02  2.806753225E-02 -2.158586584E-07 
        61  1.581265469E-05  1.249629994E-06  1.581265469E-05  1.249629994E-06  9.974267228E+00  1.313767312E-02  1.313766888E-02  1.056167942E-05 
        62  1.875014242E-05  4.249994721E-06  1.875014242E-05  4.249994721E-06  2.991468300E+00  2.926126111E-02  2.926126110E-02 -9.233437135E-07 
        63  1.531667900E-05  7.497520795E-07  1.531667900E-05  7.497520795E-07  1.112226304E+01  8.362527695E-03  8.362522771E-03  9.074690944E-06 
        64  1.925005143E-05  4.749998680E-06  1.925005143E-05  4.749998680E-06  1.809022621E+00  2.986463291E-02  2.986463290E-02  1.008101968E-06 
        65  1.975001187E-05  5.250001318E-06  1.975001187E-05  5.250001318E-06  6.075659970E-01  2.984915656E-02  2.984915647E-02 -2.377581755E-06 
        66  1.481887431E-05  2.499997713E-07  1.481887431E-05  2.499997713E-07  1.226970333E+01  2.987051468E-03  2.987051122E-03  1.438111872E-06 
        67  1.677883411E-05  2.750026271E-06  1.677883411E-05  2.750026271E-06  7.707799526E+00  2.388744048E-02  2.388743810E-02  1.067008396E-05 
        68  1.726293559E-05  3.250171023E-06  1.726293559E-05  3.250171023E-06  6.554578068E+00  2.627614354E-02  2.627614304E-02  5.118853225E-06 
        69  1.629611675E-05  2.249874605E-06  1.629611675E-05  2.249874605E-06  8.853721481E+00  2.090400310E-02  2.090399589E-02  1.736905358E-05 
        70  1.775369298E-05  3.750140770E-06  1.775369298E-05  3.750140770E-06  5.379394512E+00  2.806747084E-02  2.806747080E-02  1.602597325E-06 
        71  1.581041823E-05  1.750034920E-06  1.581041823E-05  1.750034920E-06  9.995766751E+00  1.732863403E-02  1.732861874E-02  2.302607396E-05 
        72  1.825058648E-05  4.250044085E-06  1.825058648E-05  4.250044085E-06  4.190259672E+00  2.926275465E-02  2.926275465E-02 -8.549511776E-08 
        73  1.531851017E-05  1.250370187E-06  1.531851017E-05  1.250370187E-06  1.114240597E+01  1.315877664E-02  1.315875805E-02  2.212023134E-05 
        74  1.875007121E-05  4.750005273E-06  1.875007121E-05  4.750005273E-06  2.997388652E+00  2.985858864E-02  2.985858864E-02 -1.930541352E-07 
        75  1.482253267E-05  7.502455439E-07  1.482253267E-05  7.502455439E-07  1.227563726E+01  8.382489440E-03  8.382471911E-03  1.714244850E-05 
        76  1.925002769E-05  5.250001318E-06  1.925002769E-05  5.250001318E-06  1.809099488E+00  2.986404846E-02  2.986404843E-02 -1.349576492E-06 
        77  1.975000593E-05  5.750000659E-06  1.975000593E-05  5.750000659E-06  6.032101416E-01  2.924957793E-02  2.924957790E-02  1.344176751E-06 
        78  1.432472654E-05  2.499997706E-07  1.432472654E-05  2.499997706E-07  1.340825379E+01  2.995847912E-03  2.995846260E-03  3.146807390E-06 
        79  1.677088461E-05  3.250098376E-06  1.677088461E-05  3.250098376E-06  7.736248586E+00  2.627666610E-02  2.627666289E-02  1.299643604E-05 
        80  1.628747548E-05  2.749949380E-06  1.628747548E-05  2.749949380E-06  8.886093514E+00  2.389055623E-02  2.389054498E-02  2.318300234E-05 
        81  1.725831434E-05  3.750155799E-06  1.725831434E-05  3.750155799E-06  6.570101138E+00  2.806756959E-02  2.806756910E-02  5.239232349E-06 
        82  1.580326734E-05  2.249954146E-06  1.580326734E-05  2.249954146E-06  1.003255605E+01  2.091372392E-02  2.091369492E-02  3.482761317E-05 
        83  1.775213981E-05  4.250092291E-06  1.775213981E-05  4.250092291E-06  5.385607984E+00  2.926232673E-02  2.926232668E-02  1.650300768E-06 
        84  1.531647665E-05  1.749893829E-06  1.531647665E-05  1.749893829E-06  1.117143562E+01  1.734411861E-02  1.734406432E-02  4.339715127E-05 
        85  1.825031896E-05  4.750021365E-06  1.825031896E-05  4.750021365E-06  4.192426245E+00  2.985939869E-02  2.985939868E-02  9.537917507E-07 
        86  1.482435914E-05  1.249629993E-06  1.482435914E-05  1.249629993E-06  1.230847631E+01  1.317672125E-02  1.317665686E-02  4.119381318E-05 
        87  1.875003561E-05  5.249998680E-06  1.875003561E-05  5.249998680E-06  2.997502857E+00  2.985798083E-02  2.985798083E-02  2.140116352E-07 
        88  1.432838344E-05  7.497520765E-07  1.432838344E-05  7.497520765E-07  1.342268496E+01  8.405508035E-03  8.405453766E-03  3.020443094E-05 
        89  1.925001286E-05  5.749999670E-06  1.925001286E-05  5.749999670E-06  1.806272513E+00  2.926516450E-02  2.926516449E-02  9.321130453E-07 
        90  1.975000297E-05  6.250000330E-06  1.975000297E-05  6.250000330E-06  6.058774129E-01  2.805308433E-02  2.805308432E-02  1.005702074E-06 
        91  1.383057876E-05  2.499997694E-07  1.383057876E-05  2.499997694E-07  1.453897389E+01  3.011380823E-03  3.011375051E-03  5.895637501E-06 
        92  1.627917995E-05  3.250023269E-06  1.627917995E-05  3.250023269E-06  8.919115532E+00  2.627678108E-02  2.627676769E-02  2.652852387E-05 
        93  1.676597055E-05  3.749631727E-06  1.676597055E-05  3.749631727E-06  7.753800546E+00  2.806508235E-02  2.806507990E-02  1.172706105E-05 
        94  1.579537144E-05  2.749951022E-06  1.579537144E-05  2.749951022E-06  1.006772144E+01  2.389609800E-02  2.389605715E-02  4.418700156E-05 
        95  1.725522716E-05  4.250123928E-06  1.725522716E-05  4.250123928E-06  6.582221163E+00  2.926135326E-02  2.926135287E-02  4.786773128E-06 
        96  1.530987203E-05  2.249923497E-06  1.530987203E-05  2.249923497E-06  1.121444853E+01  2.092824307E-02  2.092814668E-02  6.351765637E-05 
        97  1.775122942E-05  4.750056764E-06  1.775122942E-05  4.750056764E-06  5.388926397E+00  2.985890928E-02  2.985890926E-02  9.699797275E-07 
        98  1.482242888E-05  1.750069966E-06  1.482242888E-05  1.750069966E-06  1.234834460E+01  1.737410643E-02  1.737393872E-02  7.633674670E-05 
        99  1.825016739E-05  5.250013316E-06  1.825016739E-05  5.250013316E-06  4.192728242E+00  2.985866376E-02  2.985866376E-02 -3.200495965E-07 
       100  1.433021461E-05  1.250370182E-06  1.433021461E-05  1.250370182E-06  1.347437408E+01  1.322554804E-02  1.322535443E-02  7.156178047E-05 
       101  1.875001780E-05  5.750001318E-06  1.875001780E-05  5.750001318E-06  2.992335352E+00  2.925956283E-02  2.925956282E-02  8.512242531E-07 
       102  1.383423710E-05  7.502455368E-07  1.383423710E-05  7.502455368E-07  1.456524853E+01  8.456097881E-03  8.455944791E-03  5.088278958E-05 
       103  1.925000692E-05  6.250000329E-06  1.925000692E-05  6.250000329E-06  1.809920068E+00  2.806786607E-02  2.806786606E-02  8.669464904E-07 
       104  1.975000148E-05  6.750000165E-06  1.975000148E-05  6.750000165E-06  6.056628184E-01  2.625876956E-02  2.625876949E-02  1.942587881E-06 
       105  1.333643097E-05  2.499997668E-07  1.333643097E-05  2.499997668E-07  1.566493438E+01  3.038215589E-03  3.038198439E-03  1.020816714E-05 
       106  1.627515359E-05  3.749839314E-06  1.627515359E-05  3.749839314E-06  8.936144339E+00  2.806235858E-02  2.806234919E-02  2.295798842E-05 
       107  1.578727571E-05  3.249986469E-06  1.578727571E-05  3.249986469E-06  1.010481776E+01  2.627635242E-02  2.627630767E-02  4.849226548E-05 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  7.769764096E+00  2.925951801E-02  2.925951630E-02  1.002698929E-05 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  1.125379397E+01  2.390416347E-02  2.390403531E-02  7.827573238E-05 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  6.586329424E+00  2.985729194E-02  2.985729187E-02  2.063546133E-06 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  1.240049971E+01  2.095294275E-02  2.095265829E-02  1.091804161E-04 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  5.389978214E+00  2.985797584E-02  2.985797584E-02  3.054074062E-07 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  1.352907977E+01  1.741846926E-02  1.741799968E-02  1.279005582E-04 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  4.191794427E+00  2.926088098E-02  2.926088098E-02  5.487623490E-07 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  1.464367363E+01  1.328631415E-02  1.328578595E-02  1.184711113E-04 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  2.992569951E+00  2.806268036E-02  2.806268035E-02  9.726648452E-07 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  1.570678448E+01  8.526478893E-03  8.526079593E-03  8.251725622E-05 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  1.809518337E+00  2.627342064E-02  2.627342057E-02  1.901096011E-06 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  6.057707639E-01  2.386753856E-02  2.386753843E-02  2.463013556E-06 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  1.679402762E+01  3.081678146E-03  3.081632700E-03  1.673614968E-05 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  8.953803606E+00  2.925291072E-02  2.925290466E-02  1.882568485E-05 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  1.012354078E+01  2.805601496E-02  2.805598413E-02  4.159105764E-05 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  1.129502114E+01  2.627440148E-02  2.627426842E-02  8.361820999E-05 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  7.776738590E+00  2.985403773E-02  2.985403752E-02  3.504364805E-06 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  1.244565292E+01  2.391670531E-02  2.391634109E-02  1.319922245E-04 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  6.588812175E+00  2.985637244E-02  2.985637244E-02  8.941314162E-08 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  1.359333382E+01  2.099015877E-02  2.098938832E-02  1.798418396E-04 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  5.390042900E+00  2.926019207E-02  2.926019207E-02 -5.096810074E-07 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  1.471791122E+01  1.749258486E-02  1.749136166E-02  2.068630727E-04 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  4.191793443E+00  2.806447935E-02  2.806447935E-02  6.689882535E-07 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  1.582325010E+01  1.340006322E-02  1.339872330E-02  1.894953206E-04 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  2.991824212E+00  2.626841972E-02  2.626841965E-02  1.806296595E-06 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  1.685694962E+01  8.648521318E-03  8.647542212E-03  1.301333367E-04 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  1.809540980E+00  2.388200378E-02  2.388200365E-02  2.489989320E-06 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  6.057687555E-01  2.088000566E-02  2.088000543E-02  3.089430959E-06 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  1.794111894E+01  3.150747678E-03  3.150636703E-03  2.644426701E-05 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  1.014472781E+01  2.924022682E-02  2.924020928E-02  3.202174250E-05 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  8.964719512E+00  2.984527260E-02  2.984527195E-02  6.252893492E-06 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  1.131568303E+01  2.804312854E-02  2.804303748E-02  7.146120270E-05 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  1.249131674E+01  2.627003247E-02  2.626966773E-02  1.384306266E-04 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  7.785133933E+00  2.985214746E-02  2.985214745E-02 -1.060691102E-06 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  1.364580086E+01  2.393476347E-02  2.393380247E-02  2.144803097E-04 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  6.591657355E+00  2.925942293E-02  2.925942279E-02 -2.930249181E-06 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  1.479709404E+01  2.104890164E-02  2.104694751E-02  2.868109625E-04 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  5.387854305E+00  2.806404456E-02  2.806404455E-02 -5.747489773E-07 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  1.592253295E+01  1.760282509E-02  1.759982888E-02  3.247681999E-04 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  4.189806157E+00  2.627039856E-02  2.627039852E-02  1.427247413E-06 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  1.702482299E+01  1.355700093E-02  1.355380885E-02  2.941765444E-04 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  2.991158889E+00  2.387713724E-02  2.387713709E-02  2.607117307E-06 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  1.803031147E+01  8.824453316E-03  8.822197006E-03  1.995402286E-04 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  1.809076382E+00  2.089417185E-02  2.089417161E-02  3.168151375E-06 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  6.057263977E-01  1.729681142E-02  1.729681107E-02  3.499999326E-06 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  1.913373570E+01  3.256390707E-03  3.256139787E-03  4.042433513E-05 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  1.015398357E+01  2.983016228E-02  2.983016064E-02  9.888957741E-06 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  1.134192965E+01  2.921869876E-02  2.921865070E-02  5.299448487E-05 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  8.979028105E+00  2.984424379E-02  2.984424366E-02 -2.834051314E-06 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  1.251328933E+01  2.802100116E-02  2.802075304E-02  1.179196225E-04 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  1.369612378E+01  2.626125429E-02  2.626031675E-02  2.219029310E-04 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  7.792989518E+00  2.925631742E-02  2.925631644E-02 -7.601269845E-06 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  1.485767388E+01  2.396175295E-02  2.395936208E-02  3.384871925E-04 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  6.587927475E+00  2.806422138E-02  2.806422113E-02 -3.749947312E-06 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  1.601882649E+01  2.113640281E-02  2.113171262E-02  4.452473836E-04 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  5.385073269E+00  2.627060551E-02  2.627060551E-02  8.701162050E-08 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  1.715488558E+01  1.777389499E-02  1.776692686E-02  4.976477155E-04 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  4.187870164E+00  2.387880959E-02  2.387880947E-02  2.469071533E-06 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  1.826794909E+01  1.381117428E-02  1.380397246E-02  4.459587614E-04 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  2.987891160E+00  2.089119532E-02  2.089119510E-02  3.044044856E-06 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  1.925664010E+01  9.099109732E-03  9.094186894E-03  2.992702223E-04 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  1.807208855E+00  1.731187989E-02  1.731187954E-02  3.468060711E-06 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  6.042056339E-01  1.311863155E-02  1.311863090E-02  4.109778434E-06 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  1.134782360E+01  2.980304098E-02  2.980303686E-02  1.567456512E-05 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  1.017665971E+01  2.982789775E-02  2.982789708E-02 -6.317819129E-06 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  1.254854840E+01  2.918188691E-02  2.918176228E-02  8.528735112E-05 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  8.993738490E+00  2.925033993E-02  2.925033579E-02 -1.556695214E-05 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  1.371837881E+01  2.798338555E-02  2.798274826E-02  1.888557507E-04 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  1.491179293E+01  2.624608049E-02  2.624379367E-02  3.464608717E-04 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  7.787777801E+00  2.806271674E-02  2.806271505E-02 -9.739491725E-06 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  1.608676724E+01  2.400062560E-02  2.399496669E-02  5.211554409E-04 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  6.584679588E+00  2.627134156E-02  2.627134133E-02 -3.467529453E-06 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  1.726906264E+01  2.126872569E-02  2.125799342E-02  6.755799010E-04 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  5.377984226E+00  2.388270216E-02  2.388270214E-02  8.784284136E-07 
