cellnumber     x-coordinate     y-coordinate     x-coordinate     y-coordinate         pressure velocity-magnitude       x-velocity       y-velocity 
        59  1.630416037E-05  1.749824040E-06  1.630416037E-05  1.749824040E-06  2.645122961E+01  5.194883692E-02  5.194882712E-02  3.190818783E-05 
        60  1.825110962E-05  3.750067127E-06  1.825110962E-05  3.750067127E-06  1.256656132E+01  8.420410273E-02  8.420410271E-02 -1.656717919E-06 
        61  1.581265469E-05  1.249629994E-06  1.581265469E-05  1.249629994E-06  2.990615175E+01  3.940916886E-02  3.940915627E-02  3.150619362E-05 
        62  1.875014242E-05  4.249994721E-06  1.875014242E-05  4.249994721E-06  8.974635089E+00  8.778524653E-02  8.778524648E-02 -3.012914429E-06 
        63  1.531667900E-05  7.497520795E-07  1.531667900E-05  7.497520795E-07  3.334258400E+01  2.508352970E-02  2.508351486E-02  2.728603038E-05 
        64  1.925005143E-05  4.749998680E-06  1.925005143E-05  4.749998680E-06  5.425853612E+00  8.959499462E-02  8.959499454E-02  3.586406152E-06 
        65  1.975001187E-05  5.250001318E-06  1.975001187E-05  5.250001318E-06  1.821475174E+00  8.954854040E-02  8.954854020E-02 -5.992326410E-06 
        66  1.481887431E-05  2.499997713E-07  1.481887431E-05  2.499997713E-07  3.677537473E+01  8.958713174E-03  8.958712104E-03  4.380062913E-06 
        67  1.677883411E-05  2.750026271E-06  1.677883411E-05  2.750026271E-06  2.312033889E+01  7.166271312E-02  7.166270638E-02  3.107937284E-05 
        68  1.726293559E-05  3.250171023E-06  1.726293559E-05  3.250171023E-06  1.966321763E+01  7.882994273E-02  7.882994144E-02  1.421277073E-05 
        69  1.629611675E-05  2.249874605E-06  1.629611675E-05  2.249874605E-06  2.655391744E+01  6.271104852E-02  6.271102710E-02  5.183489841E-05 
        70  1.775369298E-05  3.750140770E-06  1.775369298E-05  3.750140770E-06  1.613870418E+01  8.420455151E-02  8.420455142E-02  3.854315891E-06 
        71  1.581041823E-05  1.750034920E-06  1.581041823E-05  1.750034920E-06  2.997400746E+01  5.198367887E-02  5.198363242E-02  6.949222773E-05 
        72  1.825058648E-05  4.250044085E-06  1.825058648E-05  4.250044085E-06  1.257140077E+01  8.779035990E-02  8.779035989E-02 -5.226331336E-07 
        73  1.531851017E-05  1.250370187E-06  1.531851017E-05  1.250370187E-06  3.340567631E+01  3.947324637E-02  3.947318910E-02  6.724031801E-05 
        74  1.875007121E-05  4.750005273E-06  1.875007121E-05  4.750005273E-06  8.992255154E+00  8.957763279E-02  8.957763279E-02 -1.052459361E-07 
        75  1.482253267E-05  7.502455439E-07  1.482253267E-05  7.502455439E-07  3.679528296E+01  2.514422176E-02  2.514416760E-02  5.218494157E-05 
        76  1.925002769E-05  5.250001318E-06  1.925002769E-05  5.250001318E-06  5.425923725E+00  8.959342906E-02  8.959342901E-02 -3.093403287E-06 
        77  1.975000593E-05  5.750000659E-06  1.975000593E-05  5.750000659E-06  1.808931662E+00  8.775015324E-02  8.775015308E-02  5.253874529E-06 
        78  1.432472654E-05  2.499997706E-07  1.432472654E-05  2.499997706E-07  4.018143329E+01  8.985492487E-03  8.985487309E-03  9.646312104E-06 
        79  1.677088461E-05  3.250098376E-06  1.677088461E-05  3.250098376E-06  2.320879817E+01  7.883196908E-02  7.883195965E-02  3.855385004E-05 
        80  1.628747548E-05  2.749949380E-06  1.628747548E-05  2.749949380E-06  2.665493990E+01  7.167256985E-02  7.167253581E-02  6.984868663E-05 
        81  1.725831434E-05  3.750155799E-06  1.725831434E-05  3.750155799E-06  1.971161758E+01  8.420541230E-02  8.420541096E-02  1.504220075E-05 
        82  1.580326734E-05  2.249954146E-06  1.580326734E-05  2.249954146E-06  3.008876951E+01  6.274101452E-02  6.274092507E-02  1.059457749E-04 
        83  1.775213981E-05  4.250092291E-06  1.775213981E-05  4.250092291E-06  1.615836656E+01  8.778986587E-02  8.778986575E-02  4.696693850E-06 
        84  1.531647665E-05  1.749893829E-06  1.531647665E-05  1.749893829E-06  3.349740435E+01  5.203143339E-02  5.203126456E-02  1.325481275E-04 
        85  1.825031896E-05  4.750021365E-06  1.825031896E-05  4.750021365E-06  1.257772695E+01  8.958065790E-02  8.958065784E-02  3.137193685E-06 
        86  1.482435914E-05  1.249629993E-06  1.482435914E-05  1.249629993E-06  3.689799208E+01  3.952885710E-02  3.952865582E-02  1.261448490E-04 
        87  1.875003561E-05  5.249998680E-06  1.875003561E-05  5.249998680E-06  8.992493270E+00  8.957596254E-02  8.957596252E-02  1.765217436E-06 
        88  1.432838344E-05  7.497520765E-07  1.432838344E-05  7.497520765E-07  4.022767285E+01  2.521507048E-02  2.521490114E-02  9.241081654E-05 
        89  1.925001286E-05  5.749999670E-06  1.925001286E-05  5.749999670E-06  5.418701378E+00  8.779686470E-02  8.779686460E-02  4.332273351E-06 
        90  1.975000297E-05  6.250000330E-06  1.975000297E-05  6.250000330E-06  1.816801232E+00  8.416059418E-02  8.416059404E-02  4.782288310E-06 
        91  1.383057876E-05  2.499997694E-07  1.383057876E-05  2.499997694E-07  4.356251112E+01  9.033002415E-03  9.032984296E-03  1.809254871E-05 
        92  1.627917995E-05  3.250023269E-06  1.627917995E-05  3.250023269E-06  2.675846356E+01  7.883276474E-02  7.883272365E-02  8.048841427E-05 
        93  1.676597055E-05  3.749631727E-06  1.676597055E-05  3.749631727E-06  2.326408003E+01  8.419841985E-02  8.419841253E-02  3.512942520E-05 
        94  1.579537144E-05  2.749951022E-06  1.579537144E-05  2.749951022E-06  3.019981222E+01  7.168993964E-02  7.168981251E-02  1.350125496E-04 
        95  1.725522716E-05  4.250123928E-06  1.725522716E-05  4.250123928E-06  1.974966428E+01  8.778760338E-02  8.778760220E-02  1.434488351E-05 
        96  1.530987203E-05  2.249923497E-06  1.530987203E-05  2.249923497E-06  3.363273701E+01  6.278604676E-02  6.278574448E-02  1.948277307E-04 
        97  1.775122942E-05  4.750056764E-06  1.775122942E-05  4.750056764E-06  1.616842972E+01  8.957999332E-02  8.957999325E-02  3.418800329E-06 
        98  1.482242888E-05  1.750069966E-06  1.482242888E-05  1.750069966E-06  3.702404995E+01  5.212384520E-02  5.212331832E-02  2.343638471E-04 
        99  1.825016739E-05  5.250013316E-06  1.825016739E-05  5.250013316E-06  1.257900900E+01  8.957856147E-02  8.957856147E-02  3.309868440E-07 
       100  1.433021461E-05  1.250370182E-06  1.433021461E-05  1.250370182E-06  4.038892904E+01  3.967860150E-02  3.967799299E-02  2.197473552E-04 
       101  1.875001780E-05  5.750001318E-06  1.875001780E-05  5.750001318E-06  8.976893053E+00  8.778052467E-02  8.778052456E-02  4.332988926E-06 
       102  1.383423710E-05  7.502455368E-07  1.383423710E-05  7.502455368E-07  4.364536443E+01  2.537008054E-02  2.536960139E-02  1.559237615E-04 
       103  1.925000692E-05  6.250000329E-06  1.925000692E-05  6.250000329E-06  5.428290710E+00  8.420488796E-02  8.420488783E-02  4.758171328E-06 
       104  1.975000148E-05  6.750000165E-06  1.975000148E-05  6.750000165E-06  1.816211441E+00  7.877751363E-02  7.877751326E-02  7.633293442E-06 
       105  1.333643097E-05  2.499997668E-07  1.333643097E-05  2.499997668E-07  4.692810529E+01  9.115125194E-03  9.115071457E-03  3.129902743E-05 
       106  1.627515359E-05  3.749839314E-06  1.627515359E-05  3.749839314E-06  2.681333795E+01  8.419049571E-02  8.419046665E-02  6.996176341E-05 
       107  1.578727571E-05  3.249986469E-06  1.578727571E-05  3.249986469E-06  3.031738722E+01  7.883185815E-02  7.883171798E-02  1.486583901E-04 
       108  1.676243778E-05  4.250375145E-06  1.676243778E-05  4.250375145E-06  2.331450088E+01  8.778250635E-02  8.778250105E-02  3.051075522E-05 
       109  1.530262176E-05  2.749936672E-06  1.530262176E-05  2.749936672E-06  3.375852768E+01  7.171524300E-02  7.171483899E-02  2.407220447E-04 
       110  1.725322835E-05  4.750090257E-06  1.725322835E-05  4.750090257E-06  1.976226055E+01  8.957569693E-02  8.957569669E-02  6.610092350E-06 
       111  1.481615040E-05  2.249996334E-06  1.481615040E-05  2.249996334E-06  3.718933518E+01  6.286259438E-02  6.286169595E-02  3.360860428E-04 
       112  1.775069842E-05  5.250035016E-06  1.775069842E-05  5.250035016E-06  1.617154942E+01  8.957720149E-02  8.957720148E-02  1.886914233E-06 
       113  1.432833412E-05  1.749911350E-06  1.432833412E-05  1.749911350E-06  4.056185307E+01  5.226104915E-02  5.225956833E-02  3.934163436E-04 
       114  1.825009013E-05  5.750006492E-06  1.825009013E-05  5.750006492E-06  1.257570544E+01  8.778502298E-02  8.778502291E-02  3.434724395E-06 
       115  1.383606357E-05  1.249629986E-06  1.383606357E-05  1.249629986E-06  4.388939489E+01  3.986625805E-02  3.986459675E-02  3.639467510E-04 
       116  1.875000890E-05  6.249999670E-06  1.875000890E-05  6.249999670E-06  8.976639391E+00  8.418964903E-02  8.418964887E-02  5.280617701E-06 
       117  1.334008786E-05  7.497520646E-07  1.334008786E-05  7.497520646E-07  4.705900181E+01  2.558638459E-02  2.558513585E-02  2.527836589E-04 
       118  1.925000321E-05  6.749999917E-06  1.925000321E-05  6.749999917E-06  5.427059321E+00  7.882122646E-02  7.882122607E-02  7.862130859E-06 
       119  1.975000074E-05  7.250000082E-06  1.975000074E-05  7.250000082E-06  1.816830172E+00  7.160355692E-02  7.160355634E-02  9.106819064E-06 
       120  1.284228318E-05  2.499997616E-07  1.284228318E-05  2.499997616E-07  5.030237833E+01  9.248050720E-03  9.247908878E-03  5.122011382E-05 
       121  1.627237102E-05  4.250296362E-06  1.627237102E-05  4.250296362E-06  2.687009479E+01  8.776272259E-02  8.776270363E-02  5.767601478E-05 
       122  1.578355940E-05  3.749917008E-06  1.578355940E-05  3.749917008E-06  3.037899268E+01  8.417128935E-02  8.417119233E-02  1.277986064E-04 
       123  1.529494876E-05  3.249960937E-06  1.529494876E-05  3.249960937E-06  3.389094798E+01  7.882626722E-02  7.882584619E-02  2.576371836E-04 
       124  1.675791083E-05  4.750786400E-06  1.675791083E-05  4.750786400E-06  2.333580150E+01  8.956620485E-02  8.956620419E-02  1.093177672E-05 
       125  1.480938605E-05  2.749966074E-06  1.480938605E-05  2.749966074E-06  3.733551663E+01  7.175448584E-02  7.175333128E-02  4.070477987E-04 
       126  1.725196341E-05  5.250062585E-06  1.725196341E-05  5.250062585E-06  1.976953416E+01  8.957292479E-02  8.957292478E-02  1.119793428E-06 
       127  1.432224227E-05  2.249953489E-06  1.432224227E-05  2.249953489E-06  4.076673749E+01  6.297811301E-02  6.297567442E-02  5.542110756E-04 
       128  1.775039428E-05  5.750020744E-06  1.775039428E-05  5.750020744E-06  1.617140609E+01  8.778360555E-02  8.778360555E-02  1.437835085E-07 
       129  1.383420988E-05  1.750078754E-06  1.383420988E-05  1.750078754E-06  4.412398020E+01  5.248981436E-02  5.248595715E-02  6.363283854E-04 
       130  1.825004704E-05  6.250003905E-06  1.825004704E-05  6.250003905E-06  1.257467205E+01  8.419536647E-02  8.419536635E-02  4.374734371E-06 
       131  1.334191901E-05  1.250370161E-06  1.334191901E-05  1.250370161E-06  4.742042272E+01  4.021568119E-02  4.021147526E-02  5.816106492E-04 
       132  1.875000445E-05  6.750000330E-06  1.875000445E-05  6.750000330E-06  8.973686524E+00  7.880634382E-02  7.880634342E-02  7.900874055E-06 
       133  1.284594148E-05  7.502455083E-07  1.284594148E-05  7.502455083E-07  5.049811619E+01  2.596019005E-02  2.595713760E-02  3.980894637E-04 
       134  1.925000173E-05  7.250000082E-06  1.925000173E-05  7.250000082E-06  5.426716528E+00  7.164653760E-02  7.164653696E-02  9.575011436E-06 
       135  1.975000037E-05  7.750000041E-06  1.975000037E-05  7.750000041E-06  1.817075014E+00  6.264063191E-02  6.264063098E-02  1.078005060E-05 
       136  1.234813536E-05  2.499997513E-07  1.234813536E-05  2.499997513E-07  5.373066007E+01  9.458893623E-03  9.458549075E-03  8.073392653E-05 
       137  1.578131890E-05  4.249721169E-06  1.578131890E-05  4.249721169E-06  3.044807962E+01  8.772399407E-02  8.772393868E-02  9.857628753E-05 
       138  1.626518658E-05  4.750238351E-06  1.626518658E-05  4.750238351E-06  2.690336725E+01  8.953975347E-02  8.953975139E-02  1.927246146E-05 
       139  1.529138675E-05  3.749910986E-06  1.529138675E-05  3.749910986E-06  3.396057784E+01  8.413180722E-02  8.413151829E-02  2.204874931E-04 
       140  1.480216741E-05  3.249962991E-06  1.480216741E-05  3.249962991E-06  3.748449330E+01  7.881322788E-02  7.881206878E-02  4.274366121E-04 
       141  1.675426717E-05  5.250085122E-06  1.675426717E-05  5.250085122E-06  2.336087817E+01  8.956057115E-02  8.956057111E-02 -2.487327487E-06 
       142  1.431581417E-05  2.749959420E-06  1.431581417E-05  2.749959420E-06  4.093881123E+01  7.181102365E-02  7.180797307E-02  6.619073701E-04 
       143  1.725117886E-05  5.750041638E-06  1.725117886E-05  5.750041638E-06  1.977759591E+01  8.778185929E-02  8.778185897E-02 -7.467842424E-06 
       144  1.382822606E-05  2.250015788E-06  1.382822606E-05  2.250015788E-06  4.437790669E+01  6.316016237E-02  6.315398215E-02  8.835435162E-04 
       145  1.775022066E-05  6.250012321E-06  1.775022066E-05  6.250012321E-06  1.616366444E+01  8.419454463E-02  8.419454463E-02  5.040631672E-07 
       146  1.334007678E-05  1.749915732E-06  1.334007678E-05  1.749915732E-06  4.773401885E+01  5.283008225E-02  5.282065567E-02  9.979606769E-04 
       147  1.825002513E-05  6.750001911E-06  1.825002513E-05  6.750001911E-06  1.256782023E+01  7.881237690E-02  7.881237660E-02  6.854365192E-06 
       148  1.284776792E-05  1.249629958E-06  1.284776792E-05  1.249629958E-06  5.101772319E+01  4.069827822E-02  4.068829587E-02  9.013483681E-04 
       149  1.875000223E-05  7.249999918E-06  1.875000223E-05  7.249999918E-06  8.971216112E+00  7.163183167E-02  7.163183093E-02  1.024533840E-05 
       150  1.235179214E-05  7.497520168E-07  1.235179214E-05  7.497520168E-07  5.400710176E+01  2.649865149E-02  2.649164916E-02  6.091432503E-04 
       151  1.925000080E-05  7.749999979E-06  1.925000080E-05  7.749999979E-06  5.425253748E+00  6.268253248E-02  6.268253145E-02  1.134058717E-05 
       152  1.975000019E-05  8.250000021E-06  1.975000019E-05  8.250000021E-06  1.817240115E+00  5.189067502E-02  5.189067369E-02  1.175045050E-05 
       153  1.185398749E-05  2.499997306E-07  1.185398749E-05  2.499997306E-07  5.729637120E+01  9.780656269E-03  9.779881830E-03  1.230789547E-04 
       154  1.577308640E-05  4.750658514E-06  1.577308640E-05  4.750658514E-06  3.047670319E+01  8.949344948E-02  8.949344432E-02  3.038833261E-05 
       155  1.528991519E-05  4.249813270E-06  1.528991519E-05  4.249813270E-06  3.404722578E+01  8.765760761E-02  8.765745504E-02  1.635481101E-04 
       156  1.625913546E-05  5.250250207E-06  1.625913546E-05  5.250250207E-06  2.694625886E+01  8.953665728E-02  8.953665691E-02 -8.166715599E-06 
       157  1.479882453E-05  3.749996374E-06  1.479882453E-05  3.749996374E-06  3.756107067E+01  8.406362977E-02  8.406283947E-02  3.645142124E-04 
       158  1.430899079E-05  3.249960773E-06  1.430899079E-05  3.249960773E-06  4.110607510E+01  7.878671968E-02  7.878373785E-02  6.854549664E-04 
       159  1.675272304E-05  5.750063340E-06  1.675272304E-05  5.750063340E-06  2.338398200E+01  8.777293210E-02  8.777292931E-02 -2.214365168E-05 
       160  1.382202010E-05  2.749987297E-06  1.382202010E-05  2.749987297E-06  4.457950376E+01  7.189537541E-02  7.188779463E-02  1.044025008E-03 
       161  1.725069977E-05  6.250026968E-06  1.725069977E-05  6.250026968E-06  1.976481667E+01  8.419549557E-02  8.419549504E-02 -9.426574711E-06 
       162  1.333415143E-05  2.249965443E-06  1.333415143E-05  2.249965443E-06  4.804469518E+01  6.343117144E-02  6.341637711E-02  1.369899122E-03 
       163  1.775012289E-05  6.750007115E-06  1.775012289E-05  6.750007115E-06  1.615397382E+01  7.881323457E-02  7.881323452E-02  2.799428586E-06 
       164  1.284593336E-05  1.750080922E-06  1.284593336E-05  1.750080922E-06  5.142862732E+01  5.335686057E-02  5.333502067E-02  1.526479664E-03 
       165  1.825001306E-05  7.250001120E-06  1.825001306E-05  7.250001120E-06  1.256130874E+01  7.163668007E-02  7.163667937E-02  1.001688307E-05 
       166  1.235362323E-05  1.250370080E-06  1.235362323E-05  1.250370080E-06  5.474072514E+01  4.147704496E-02  4.145463091E-02  1.363390925E-03 
       167  1.875089151E-05  7.749701874E-06  1.875089151E-05  7.749701874E-06  8.961013890E+00  6.267328752E-02  6.267328649E-02  1.136176394E-05 
       168  1.185764559E-05  7.502453942E-07  1.185764559E-05  7.502453942E-07  5.767627591E+01  2.733673099E-02  2.732153574E-02  9.113429190E-04 
       169  1.925045733E-05  8.249847352E-06  1.925045733E-05  8.249847352E-06  5.419525468E+00  5.193514088E-02  5.193513954E-02  1.180519999E-05 
       170  1.975000009E-05  8.750000010E-06  1.975000009E-05  8.750000010E-06  1.812495491E+00  3.935578896E-02  3.935578677E-02  1.311557108E-05 
       171  1.528077527E-05  4.750106704E-06  1.528077527E-05  4.750106704E-06  3.406675123E+01  8.940984827E-02  8.940983531E-02  4.814031340E-05 
       172  1.576390953E-05  5.250465978E-06  1.576390953E-05  5.250465978E-06  3.054485768E+01  8.948666094E-02  8.948665889E-02 -1.914882091E-05 
       173  1.479711393E-05  4.249972024E-06  1.479711393E-05  4.249972024E-06  3.767751697E+01  8.754360051E-02  8.754320401E-02  2.634788625E-04 
       174  1.625592950E-05  5.750156304E-06  1.625592950E-05  5.750156304E-06  2.698984372E+01  8.775494878E-02  8.775493614E-02 -4.709377031E-05 
       175  1.430597642E-05  3.749910765E-06  1.430597642E-05  3.749910765E-06  4.118775156E+01  8.394767391E-02  8.394564233E-02  5.840287101E-04 
       176  1.381550544E-05  3.249973676E-06  1.381550544E-05  3.249973676E-06  4.476384769E+01  7.874069030E-02  7.873342710E-02  1.069469836E-03 
       177  1.675171142E-05  6.250045129E-06  1.675171142E-05  6.250045129E-06  2.336579699E+01  8.419134119E-02  8.419133647E-02 -2.818809149E-05 
       178  1.332808577E-05  2.749976090E-06  1.332808577E-05  2.749976090E-06  4.827505796E+01  7.201683686E-02  7.199894443E-02  1.605238702E-03 
       179  1.725041133E-05  6.750017036E-06  1.725041133E-05  6.750017036E-06  1.975312450E+01  7.881568972E-02  7.881568929E-02 -8.248332102E-06 
       180  1.284004240E-05  2.250022870E-06  1.284004240E-05  2.250022870E-06  5.179976587E+01  6.384012690E-02  6.380640596E-02  2.074695508E-03 
       181  1.775148969E-05  7.249348586E-06  1.775148969E-05  7.249348586E-06  1.613121055E+01  7.164828897E-02  7.164828878E-02  5.285653693E-06 
